context,text,label,preprocessed
"SHELDON: Ah…I do so love beverages. | SHELDON: Now I think I'll take my after-dinner walk. | LEONARD: Since when do you take after-dinner walks? | HOWARD: Yeah, since when do you take walks?","SHELDON: I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye.",0,"Context: SHELDON: Ah...I do so love beverages.
SHELDON: Now I think I'll take my after-dinner walk.
LEONARD: Since when do you take after-dinner walks?
HOWARD: Yeah, since when do you take walks? Response: SHELDON: I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye."
"MONICA: Okay, Mr. Heckles, we'll try to keep it down. | PERSON: Thank you. I'm going to rejoin my dinner party. | RACHEL: All right, bye-bye.","CHANDLER: Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky.",0,"Context: MONICA: Okay, Mr. Heckles, we'll try to keep it down.
PERSON: Thank you. I'm going to rejoin my dinner party.
RACHEL: All right, bye-bye. Response: CHANDLER: Okay, Janice. Janice. You gotta give me Janice. That wasn't about being picky."
"PERSON: I am sorry, why did Phoebe and Mike breakup?","CHANDLER: Because his penis was too big. I am sorry, thatÕs the kind of thing I do.",0,"Context: PERSON: I am sorry, why did Phoebe and Mike breakup? Response: CHANDLER: Because his penis was too big. I am sorry, thatÕs the kind of thing I do."
"PENNY: You know, Sheldon, I used to cut my brother's hair. 
I could do it for you. | SHELDON: Penny, I know you mean well, offering the skills of the hill folk, but, um, | SHELDON: here in town, we don't churn our own butter, we don't make dresses out of gunny sacks, and, uh, we sure as shootin' don't get our hair cut by bottle-blonde... | LEONARD: Sheldon, be nice.","SHELDON: I'm sorry, it's the bad boy attitude that comes with this hair.",0,"Context: PENNY: You know, Sheldon, I used to cut my brother's hair. I could do it for you.
SHELDON: Penny, I know you mean well, offering the skills of the hill folk, but, um,
SHELDON: here in town, we don't churn our own butter, we don't make dresses out of gunny sacks, and, uh, we sure as shootin' don't get our hair cut by bottle-blonde...
LEONARD: Sheldon, be nice. Response: SHELDON: I'm sorry, it's the bad boy attitude that comes with this hair."
"PERSON1: Stuart: It's just my dad, probably calling to wish me a happy birthday. I'll call him back. | PERSON1: You were saying? | PERSON2: Look, Raj, be honest with me. If you want to end things, just do it. Don't expect me to do it for you. | RAJ: End things? I'm trying to tell you that I love you. | HOWARD: Happy birthday to you. | PERSON1: Wow, there's a Denny's in Vegas you can actually get married in.","PENNY: Wow, there's a Denny's in Vegas you can actually get married in.",0,"Context: PERSON1: Stuart: It's just my dad, probably calling to wish me a happy birthday. I'll call him back.
PERSON1: You were saying?
PERSON2: Look, Raj, be honest with me. If you want to end things, just do it. Don't expect me to do it for you.
RAJ: End things? I'm trying to tell you that I love you.
HOWARD: Happy birthday to you.
PERSON1: Wow, there's a Denny's in Vegas you can actually get married in. Response: PENNY: Wow, there's a Denny's in Vegas you can actually get married in."
"MONICA: Let's try a look .. of far off .. wonderment. Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come. Chandler!",MONICA: What is the matter with your face?!,0,"Context: MONICA: Let's try a look .. of far off .. wonderment. Okay, we'll-we'll gaze into our future and we'll think about our marriage and the days to come. Chandler! Response: MONICA: What is the matter with your face?!"
"LEONARD: because you no longer wear underpants. | SHELDON: The dice giveth and the dice taketh away. | PENNY: Is Raj out with Emily again? | LEONARD: Yeah, every night for the last month. | PENNY: Wow, can't believe he has a girlfriend. | SHELDON: Me neither.",HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,0,"Context: LEONARD: because you no longer wear underpants.
SHELDON: The dice giveth and the dice taketh away.
PENNY: Is Raj out with Emily again?
LEONARD: Yeah, every night for the last month.
PENNY: Wow, can't believe he has a girlfriend.
SHELDON: Me neither. Response: HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car."
ROSE: Shall I set this down someplace?,"DOROTHY: No Rose, go to the corner and open a stand",1,"Context: ROSE: Shall I set this down someplace? Response: DOROTHY: No Rose, go to the corner and open a stand"
"SHELDON: And I'm super smart, so it's probably true. | AMY: Hey, I've been training in the field of neurobiology for 12 years. | AMY: You've been here for three hours, and you've spent one of them in the bathroom. | SHELDON: I'm sorry! It takes me a while to get things going on an unfamiliar toilet. | AMY: Sheldon, I've given you the simplest things to do, and you haven't done one of them right.",SHELDON: Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,0,"Context: SHELDON: And I'm super smart, so it's probably true.
AMY: Hey, I've been training in the field of neurobiology for 12 years.
AMY: You've been here for three hours, and you've spent one of them in the bathroom.
SHELDON: I'm sorry! It takes me a while to get things going on an unfamiliar toilet.
AMY: Sheldon, I've given you the simplest things to do, and you haven't done one of them right. Response: SHELDON: Maybe that's because I'm not being challenged. It's the same reason Einstein failed math."
"MONICA: I am sorry I think I can walk the rest of the way now just give me my boots. | CHANDLER: I don't have your boots | MONICA: Well I don't have them either, where are they?",CHANDLER: Well why don't you check in one of my saddle bags while I chew on a bale of hay.,1,"Context: MONICA: I am sorry I think I can walk the rest of the way now just give me my boots.
CHANDLER: I don't have your boots
MONICA: Well I don't have them either, where are they? Response: CHANDLER: Well why don't you check in one of my saddle bags while I chew on a bale of hay."
"PENNY: Well, if I do well in sales, I could end up making a lot more money than you. | LEONARD: Not a problem. I grew up with a mother who emasculated my father financially and in every other aspect of his life, so... | LEONARD: ...really, it's what I think love looks like. | BERNADETTE: I'll be right back. I'm gonna go check on him.",PENNY: Maybe it's a good thing we came here. It's like a lesson in what not to do.,1,"Context: PENNY: Well, if I do well in sales, I could end up making a lot more money than you.
LEONARD: Not a problem. I grew up with a mother who emasculated my father financially and in every other aspect of his life, so...
LEONARD: ...really, it's what I think love looks like.
BERNADETTE: I'll be right back. I'm gonna go check on him. Response: PENNY: Maybe it's a good thing we came here. It's like a lesson in what not to do."
"PHOEBE: Rachel is one of my closest friends. Although, being the only one who knows anything about this does makes me feel special. Okay! | RACHEL: Okay, stop-stop! Phoebe?! | PHOEBE: Hey Rach!",RACHEL: What was that?!,0,"Context: PHOEBE: Rachel is one of my closest friends. Although, being the only one who knows anything about this does makes me feel special. Okay!
RACHEL: Okay, stop-stop! Phoebe?!
PHOEBE: Hey Rach! Response: RACHEL: What was that?!"
"MONICA: I am so sorry, please stop freaking out.","CHANDLER: I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday",1,"Context: MONICA: I am so sorry, please stop freaking out. Response: CHANDLER: I am not freaking out, why would I be freaking out? A woman named Hildy called and said we will get married, but that happens everyday"
"SHELDON: You know, there-there's always WonderCon in Anaheim, you know? | SHELDON: That-That's just as good. | SHELDON: Excuse me. | PENNY: Oh, guys, this is really sad. | PENNY: And in a different way than it was 20 minutes ago.",SHELDON: I can't believe we wasted all that time on our Hulk costumes.,0,"Context: SHELDON: You know, there-there's always WonderCon in Anaheim, you know?
SHELDON: That-That's just as good.
SHELDON: Excuse me.
PENNY: Oh, guys, this is really sad.
PENNY: And in a different way than it was 20 minutes ago. Response: SHELDON: I can't believe we wasted all that time on our Hulk costumes."
"ROSS: I can't believe you'd rather go out with him than me. | RACHEL: Would you excuse me, please? I'm trying to have a date here. | ROSS: Fine, just stop thinking about me.","ROSS: Can't do it, can you?",0,"Context: ROSS: I can't believe you'd rather go out with him than me.
RACHEL: Would you excuse me, please? I'm trying to have a date here.
ROSS: Fine, just stop thinking about me. Response: ROSS: Can't do it, can you?"
"PHOEBE: How do you feel? | CHANDLER: Well, let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours. | PHOEBE: Okay, so I",CHANDLER: And protected them from a tornado?,1,"Context: PHOEBE: How do you feel?
CHANDLER: Well, let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours.
PHOEBE: Okay, so I Response: CHANDLER: And protected them from a tornado?"
"SHELDON: Who will stand between us and flag ignorance"""" | AMY: I know I was thinking that.
Is this a show on flags or mind reading? | SHELDON: But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend. | AMY: And he really does have one, you jerks on the comment board.","SHELDON: So as they say, all good things must come to an end.",0,"Context: SHELDON: Who will stand between us and flag ignorance""""
AMY: I know I was thinking that. Is this a show on flags or mind reading?
SHELDON: But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend.
AMY: And he really does have one, you jerks on the comment board. Response: SHELDON: So as they say, all good things must come to an end."
"JOEY: What? Ace is high! Jack, queen, king, ace! | MONICA: No! Ace is low! Ace, two, three, four! | PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!","RACHEL: All right, cut, let's pick again, pick again.",0,"Context: JOEY: What? Ace is high! Jack, queen, king, ace!
MONICA: No! Ace is low! Ace, two, three, four!
PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha! Response: RACHEL: All right, cut, let's pick again, pick again."
"CHANDLER: All right, y'know what, we've been talking about London too much haven't we? | PHOEBE: I'm sorry. It's just 'cause I couldn't be there.","PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out.",0,"Context: CHANDLER: All right, y'know what, we've been talking about London too much haven't we?
PHOEBE: I'm sorry. It's just 'cause I couldn't be there. Response: PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out."
MONICA: I just don't wanna give them any more ammunition than they already have.,"CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",1,"Context: MONICA: I just don't wanna give them any more ammunition than they already have. Response: CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow."
"JOEY: I didn't know he could get me fired! What am I going to do? | MONICA: Well y'know Joey, you're a pretty charming guy.","JOEY: Thanks, but I kinda have a problem to deal with here.",0,"Context: JOEY: I didn't know he could get me fired! What am I going to do?
MONICA: Well y'know Joey, you're a pretty charming guy. Response: JOEY: Thanks, but I kinda have a problem to deal with here."
"PERSON: spring vacation. | ROSS: spring vacation. | PERSON: Oh good. | ROSS: Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.","ROSS: So, I'm sorry I just don't think we should go away together yet.",0,"Context: PERSON: spring vacation.
ROSS: spring vacation.
PERSON: Oh good.
ROSS: Look, I .. Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us. Response: ROSS: So, I'm sorry I just don't think we should go away together yet."
"CHANDLER: Hey | MONICA: So how was Joan? | CHANDLER: Broke up with her | MONICA: Why | ROSS: Don't tell me, because of the big nostril thing?","CHANDLER: I am telling you, when she leaned back, I could see her brain",1,"Context: CHANDLER: Hey
MONICA: So how was Joan?
CHANDLER: Broke up with her
MONICA: Why
ROSS: Don't tell me, because of the big nostril thing? Response: CHANDLER: I am telling you, when she leaned back, I could see her brain"
"JOEY: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter,",JOEY: I'm never gonna get to meet her anyway.,0,"Context: JOEY: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter, Response: JOEY: I'm never gonna get to meet her anyway."
"SHELDON: And I cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing Halo. | LEONARD: Fine. We'll just play one-on-one until he gets back. | SHELDON: One-on-one? We don't play one-on-one. | SHELDON: We play teams, not one-on-one. | SHELDON: One-on-one. | LEONARD: The only way we can play teams at this point is if we cut Raj in half.","RAJ: Sure, cut the foreigner in half. There's a billion more where he came from.",1,"Context: SHELDON: And I cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing Halo.
LEONARD: Fine. We'll just play one-on-one until he gets back.
SHELDON: One-on-one? We don't play one-on-one.
SHELDON: We play teams, not one-on-one.
SHELDON: One-on-one.
LEONARD: The only way we can play teams at this point is if we cut Raj in half. Response: RAJ: Sure, cut the foreigner in half. There's a billion more where he came from."
"MONICA: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone.","MONICA: No no, you don't have to fly back, really.",0,"Context: MONICA: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone. Response: MONICA: No no, you don't have to fly back, really."
"SHELDON: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her? | LEONARD: Well, I wouldn't put it exactly that way. | SHELDON: How would you put it? | LEONARD: Yeah, okay, like you said.",SHELDON: Seems like an awful lot of trouble to go through for intercourse.,0,"Context: SHELDON: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her?
LEONARD: Well, I wouldn't put it exactly that way.
SHELDON: How would you put it?
LEONARD: Yeah, okay, like you said. Response: SHELDON: Seems like an awful lot of trouble to go through for intercourse."
"SHELDON: The backwash into this glass is every pathogen that calls your mouth home, sweet home. | SHELDON: Not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend. | RAJ: Hey! That's my sister and my country you're talking about. | RAJ: Leonard may have defiled one, but I won't have you talking smack about the other. | BERNADETTE: You guys ready to order?","SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.",1,"Context: SHELDON: The backwash into this glass is every pathogen that calls your mouth home, sweet home.
SHELDON: Not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend.
RAJ: Hey! That's my sister and my country you're talking about.
RAJ: Leonard may have defiled one, but I won't have you talking smack about the other.
BERNADETTE: You guys ready to order? Response: SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint."
"ROSS: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie. | PERSON: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie. | ROSS: What? Whoa, whoa whoa whoa, what do you mean,","PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0,"Context: ROSS: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.
PERSON: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie.
ROSS: What? Whoa, whoa whoa whoa, what do you mean, Response: PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp."
"BERNADETTE: So, what are you working on these days? | AMY: I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame. | BERNADETTE: What would a one-celled organism have to be embarrassed about?","PENNY: Same as all of us, getting out of a car without underwear.",1,"Context: BERNADETTE: So, what are you working on these days?
AMY: I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame.
BERNADETTE: What would a one-celled organism have to be embarrassed about? Response: PENNY: Same as all of us, getting out of a car without underwear."
"JOEY: Thank you, but it would take me forever to pay  you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery.",CHANDLER: Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,1,"Context: JOEY: Thank you, but it would take me forever to pay you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery. Response: CHANDLER: Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix"
"SHELDON: And not the good Amazon with one-day shipping.
The awful one with birds and snakes. | AMY: You hate the sound of all those keys on his key chain. | SHELDON: Four keys!
Who does he think he is, a warden? | AMY: See? Maybe you'll love living alone. | SHELDON: I don't know. Perhaps. | AMY: And if it turns out you don't...","SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",1,"Context: SHELDON: And not the good Amazon with one-day shipping. The awful one with birds and snakes.
AMY: You hate the sound of all those keys on his key chain.
SHELDON: Four keys! Who does he think he is, a warden?
AMY: See? Maybe you'll love living alone.
SHELDON: I don't know. Perhaps.
AMY: And if it turns out you don't... Response: SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!"
"RAJ: Probably because I didn't read the instructions.
No wrapper's going to tell me what to do. | RAJ: Unless his name is Jay-Z. | PERSON: Is something going on? | RAJ: What do you mean? | PERSON: Well, you're acting all weird.
And I'm pretty weird, so I think I know what I'm talking about. | RAJ: I don't know. Maybe it's all those steroids I've been taking.",PERSON: I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,1,"Context: RAJ: Probably because I didn't read the instructions. No wrapper's going to tell me what to do.
RAJ: Unless his name is Jay-Z.
PERSON: Is something going on?
RAJ: What do you mean?
PERSON: Well, you're acting all weird. And I'm pretty weird, so I think I know what I'm talking about.
RAJ: I don't know. Maybe it's all those steroids I've been taking. Response: PERSON: I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks."
LEONARD: Do you think Penny's mad at me?,BERNADETTE: Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,1,Context: LEONARD: Do you think Penny's mad at me? Response: BERNADETTE: Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.
"HOWARD: This thing has to hold up against a hearty potato-based diet. | LEONARD: I feel terrible | HOWARD: Maybe if you were helping, you'd feel better about yourself. | LEONARD: I deliberately tried to sabotage Stuart's date with Penny. | RAJ: Of course you feel terrible. You completely screwed up your karma.","SHELDON: You don't really believe in that superstition, do you?",0,"Context: HOWARD: This thing has to hold up against a hearty potato-based diet.
LEONARD: I feel terrible
HOWARD: Maybe if you were helping, you'd feel better about yourself.
LEONARD: I deliberately tried to sabotage Stuart's date with Penny.
RAJ: Of course you feel terrible. You completely screwed up your karma. Response: SHELDON: You don't really believe in that superstition, do you?"
HOWARD: Would you have opened the door if you knew it was me? | PENNY: Not since I found out the teddy bear you gave me had a webcam in it.,HOWARD: I just have a question. Does Bernadette ever talk about me?,0,"Context: HOWARD: Would you have opened the door if you knew it was me?
PENNY: Not since I found out the teddy bear you gave me had a webcam in it. Response: HOWARD: I just have a question. Does Bernadette ever talk about me?"
"PERSON: Why?!! | ROSS: Uh well umm .. we're just not in that place, y'know? But we're very excited about this. | PERSON: Oh. Well then shut me up.",RACHEL: Just tell me how.,1,"Context: PERSON: Why?!!
ROSS: Uh well umm .. we're just not in that place, y'know? But we're very excited about this.
PERSON: Oh. Well then shut me up. Response: RACHEL: Just tell me how."
"HOWARD: to rebrand the stuff as a cure for constipation. | RAJ: Way to make lemonade.
You know, from around the corner where fudge is made. | HOWARD: Hey, I got a favor to ask. | RAJ: Sure. | HOWARD: My mom's been kind of an emotional wreck since that dentist she was dating dumped her.","RAJ: Dumped her? What, did he use a forklift?",1,"Context: HOWARD: to rebrand the stuff as a cure for constipation.
RAJ: Way to make lemonade. You know, from around the corner where fudge is made.
HOWARD: Hey, I got a favor to ask.
RAJ: Sure.
HOWARD: My mom's been kind of an emotional wreck since that dentist she was dating dumped her. Response: RAJ: Dumped her? What, did he use a forklift?"
"RACHEL: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour. | PHOEBE: It's Lafite. The '74 Latour is actually drinking quite nicely. | RACHEL: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong.",PERSON: I just called a friend of mine.,0,"Context: RACHEL: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour.
PHOEBE: It's Lafite. The '74 Latour is actually drinking quite nicely.
RACHEL: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong. Response: PERSON: I just called a friend of mine."
"SHELDON: I was not panicked, and I am not overly attached to Leonard. | LEONARD: You were so worried that you smashed your face trying to check on me.
You love me. | SHELDON: Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain. | SHELDON: Amy, you're a neuroscientist.
Crack his skull open, spray some Raid in there.","BERNADETTE: I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.",1,"Context: SHELDON: I was not panicked, and I am not overly attached to Leonard.
LEONARD: You were so worried that you smashed your face trying to check on me. You love me.
SHELDON: Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain.
SHELDON: Amy, you're a neuroscientist. Crack his skull open, spray some Raid in there. Response: BERNADETTE: I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair."
RACHEL: Hey,"CHANDLER: I am sorry, we donÕt have your sheep.",1,"Context: RACHEL: Hey Response: CHANDLER: I am sorry, we donÕt have your sheep."
"PERSON: What are you seeing? | BLANCHE: Nightmare on Elm Street 4 | ROSE: Do you have to see 1, 2 and 3 to appreciate it?","DOROTHY: No Rose, it stands alone.",1,"Context: PERSON: What are you seeing?
BLANCHE: Nightmare on Elm Street 4
ROSE: Do you have to see 1, 2 and 3 to appreciate it? Response: DOROTHY: No Rose, it stands alone."
"PERSON: Well, I'm sure that, uh, you...
have a lot of questions. | SHELDON: Who was he? | PERSON: His name is Ron.
I met him at my prayer group. | SHELDON: How long have you been involved with him? | PERSON: A few months.","SHELDON: And of those few months, how long have you been a demented sex pervert?",0,"Context: PERSON: Well, I'm sure that, uh, you... have a lot of questions.
SHELDON: Who was he?
PERSON: His name is Ron. I met him at my prayer group.
SHELDON: How long have you been involved with him?
PERSON: A few months. Response: SHELDON: And of those few months, how long have you been a demented sex pervert?"
"LEONARD: I honestly don't care. | RAJ: Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions. | LEONARD: What do you want from me? I just don't give a rat's ass. | HOWARD: Would that be a giant rat's ass? | SHELDON: For the record, giant rats are possible.",LEONARD: Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,1,"Context: LEONARD: I honestly don't care.
RAJ: Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions.
LEONARD: What do you want from me? I just don't give a rat's ass.
HOWARD: Would that be a giant rat's ass?
SHELDON: For the record, giant rats are possible. Response: LEONARD: Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?"
"DOROTHY: Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old. | SOPHIA: Are you referring to me?","DOROTHY: Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1,"Context: DOROTHY: Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old.
SOPHIA: Are you referring to me? Response: DOROTHY: Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet."
"HOWARD: Wow, so you guys are like buds now? | RAJ: Oh, yeah, we hang out all the time. | PERSON: Plus, he doesn't have a girlfriend, I don't have a girlfriend. | RAJ: It's like we both had these holes in our lives, but now we fill each other's holes.",PERSON: that sounds a little funny to an American ear.,0,"Context: HOWARD: Wow, so you guys are like buds now?
RAJ: Oh, yeah, we hang out all the time.
PERSON: Plus, he doesn't have a girlfriend, I don't have a girlfriend.
RAJ: It's like we both had these holes in our lives, but now we fill each other's holes. Response: PERSON: that sounds a little funny to an American ear."
"PERSON: He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him. | PERSON: You're in? | LEONARD: Yeah, sure, why not? | PERSON: Great, we rehearse on Tuesdays at your place. | LEONARD: Why at my place? | PERSON: Department of Energy said our regular space is kind of a hot zone. | PERSON: Nice meeting you. | PENNY: Yeah, you, too.
Leonard, I didn't know you played the cello.","LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",1,"Context: PERSON: He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.
PERSON: You're in?
LEONARD: Yeah, sure, why not?
PERSON: Great, we rehearse on Tuesdays at your place.
LEONARD: Why at my place?
PERSON: Department of Energy said our regular space is kind of a hot zone.
PERSON: Nice meeting you.
PENNY: Yeah, you, too. Leonard, I didn't know you played the cello. Response: LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough."
"BERNADETTE: He can't go to space. | BERNADETTE: He's like a baby bird. | BERNADETTE: Do you know he once got an asthma attack from reading an old library book? | AMY: You're kidding. | PENNY: No, I was there that day. | PENNY: Sheldon threw his back out handing him that book.",BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.,0,"Context: BERNADETTE: He can't go to space.
BERNADETTE: He's like a baby bird.
BERNADETTE: Do you know he once got an asthma attack from reading an old library book?
AMY: You're kidding.
PENNY: No, I was there that day.
PENNY: Sheldon threw his back out handing him that book. Response: BERNADETTE: I don't know what I'm going to do. I don't want to break up over this."
"ROSS: One, two, three, four! You know the song! Sing along! So?",MONICA: No!,0,"Context: ROSS: One, two, three, four! You know the song! Sing along! So? Response: MONICA: No!"
"AMY: What differences does it make if Leonard goes to Wil Wheaton's party? | PENNY: Wil Wheaton is Sheldon's mortal enemy. | AMY: Mortal enemy? | AMY: Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but...
you really have a mortal enemy? | SHELDON: In fact, I have 61 of them. | SHELDON: Would you like to see the list? | PENNY: Oh, say no, say no, say no, say no.",SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,1,"Context: AMY: What differences does it make if Leonard goes to Wil Wheaton's party?
PENNY: Wil Wheaton is Sheldon's mortal enemy.
AMY: Mortal enemy?
AMY: Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but... you really have a mortal enemy?
SHELDON: In fact, I have 61 of them.
SHELDON: Would you like to see the list?
PENNY: Oh, say no, say no, say no, say no. Response: SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy."
RACHEL: Oh! | MONICA: Oh God | PHOEBE: Now you know how you really feel about it.,"RACHEL: Oh-oh, that's a risky little game!",0,"Context: RACHEL: Oh!
MONICA: Oh God
PHOEBE: Now you know how you really feel about it. Response: RACHEL: Oh-oh, that's a risky little game!"
"MONICA: Well Joey, we're all .. we're all very proud of you. | CHANDLER: Yes, I believe we can expect a call from the President any moment now. | PHOEBE: Is there anything we can do for you?","JOEY: No just, nobody press on my stomach.",0,"Context: MONICA: Well Joey, we're all .. we're all very proud of you.
CHANDLER: Yes, I believe we can expect a call from the President any moment now.
PHOEBE: Is there anything we can do for you? Response: JOEY: No just, nobody press on my stomach."
"SHELDON: Oh, good Lord. | LEONARD: God, that's a good song.","SHELDON: If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",1,"Context: SHELDON: Oh, good Lord.
LEONARD: God, that's a good song. Response: SHELDON: If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you."
HOWARD: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. | HOWARD: I promised my mother. | RAJ: I suppose you could have your android penis circumcised. | RAJ: But that's something your rabbi would have to discuss with the manufacturer.,SHELDON: Not to mention you'd have to power down on saturdays.,0,"Context: HOWARD: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish.
HOWARD: I promised my mother.
RAJ: I suppose you could have your android penis circumcised.
RAJ: But that's something your rabbi would have to discuss with the manufacturer. Response: SHELDON: Not to mention you'd have to power down on saturdays."
"PENNY: Yeah, sure, come on in. | LEONARD: Thanks. | PENNY: Want some mac and cheese? | LEONARD: No. Lactose. Gas. | PENNY: Glass of wine? | LEONARD: No. Sulfites. Migraines. | PENNY: Okay, well, I'd offer you Halloween candy, but that's gone. | PENNY: So, what's up? | LEONARD: Okay, we used to go out, right?","PENNY: Oh, my God, that's where I know you from.",1,"Context: PENNY: Yeah, sure, come on in.
LEONARD: Thanks.
PENNY: Want some mac and cheese?
LEONARD: No. Lactose. Gas.
PENNY: Glass of wine?
LEONARD: No. Sulfites. Migraines.
PENNY: Okay, well, I'd offer you Halloween candy, but that's gone.
PENNY: So, what's up?
LEONARD: Okay, we used to go out, right? Response: PENNY: Oh, my God, that's where I know you from."
