context,text,label,preprocessed
"ROSS: I can't believe you'd rather go out with him than me. | RACHEL: Would you excuse me, please? I'm trying to have a date here. | ROSS: Fine, just stop thinking about me.","ROSS: Can't do it, can you?",0,"speaker: i can't believe you'd rather go out with him than me.. speaker: would you excuse me, please? i'm trying to have a date here.. speaker: fine, just stop thinking about me."
"PHOEBE: How do you feel? | CHANDLER: Well, let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours. | PHOEBE: Okay, so I",CHANDLER: And protected them from a tornado?,1,"speaker: how do you feel?. speaker: well, let's just say that krog will be fully equipped to destroy the universe again in twelve to fourteen hours.. speaker: okay, so i"
"SHELDON: Who will stand between us and flag ignorance"""" | AMY: I know I was thinking that.
Is this a show on flags or mind reading? | SHELDON: But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend. | AMY: And he really does have one, you jerks on the comment board.","SHELDON: So as they say, all good things must come to an end.",0,"speaker: who will stand between us and flag ignorance"""". speaker: i know i was thinking that. is this a show on flags or mind reading?. speaker: but the truth is i can no longer balance a full-time career, a popular internet show, and a girlfriend.. speaker: and he really does have one, you jerks on the comment board."
"JOEY: What? Ace is high! Jack, queen, king, ace! | MONICA: No! Ace is low! Ace, two, three, four! | PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!","RACHEL: All right, cut, let's pick again, pick again.",0,"speaker: what? ace is high! jack, queen, king, ace!. speaker: no! ace is low! ace, two, three, four!. speaker: i don't know. ooh! ooh! look it! ah-ha!"
"CHANDLER: All right, y'know what, we've been talking about London too much haven't we? | PHOEBE: I'm sorry. It's just 'cause I couldn't be there.","PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out.",0,"speaker: all right, y'know what, we've been talking about london too much haven't we?. speaker: i'm sorry. it's just 'cause i couldn't be there."
MONICA: I just don't wanna give them any more ammunition than they already have.,"CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",1,speaker: i just don't wanna give them any more ammunition than they already have.
"JOEY: I didn't know he could get me fired! What am I going to do? | MONICA: Well y'know Joey, you're a pretty charming guy.","JOEY: Thanks, but I kinda have a problem to deal with here.",0,"speaker: i didn't know he could get me fired! what am i going to do?. speaker: well y'know joey, you're a pretty charming guy."
"PERSON: spring vacation. | ROSS: spring vacation. | PERSON: Oh good. | ROSS: Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.","ROSS: So, I'm sorry I just don't think we should go away together yet.",0,"speaker: spring vacation.. speaker: spring vacation.. speaker: oh good.. speaker: look, i .. look, i'm having a great time with you and i just don't want us to move to fast or put to much pressure on us."
"CHANDLER: Hey | MONICA: So how was Joan? | CHANDLER: Broke up with her | MONICA: Why | ROSS: Don't tell me, because of the big nostril thing?","CHANDLER: I am telling you, when she leaned back, I could see her brain",1,"speaker: hey. speaker: so how was joan?. speaker: broke up with her. speaker: why. speaker: don't tell me, because of the big nostril thing?"
"JOEY: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter,",JOEY: I'm never gonna get to meet her anyway.,0,"speaker: but i can see through your sheet. yeah, yeah, that's her. but y'know what? doesn't matter,"
"SHELDON: And I cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing Halo. | LEONARD: Fine. We'll just play one-on-one until he gets back. | SHELDON: One-on-one? We don't play one-on-one. | SHELDON: We play teams, not one-on-one. | SHELDON: One-on-one. | LEONARD: The only way we can play teams at this point is if we cut Raj in half.","RAJ: Sure, cut the foreigner in half. There's a billion more where he came from.",1,"speaker: and i cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing halo.. speaker: fine. we'll just play one-on-one until he gets back.. speaker: one-on-one? we don't play one-on-one.. speaker: we play teams, not one-on-one.. speaker: one-on-one.. speaker: the only way we can play teams at this point is if we cut raj in half."
"MONICA: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone.","MONICA: No no, you don't have to fly back, really.",0,"speaker: yeah, ross is great. he's uh, he's in a whole other place. no, he's gone."
"SHELDON: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her? | LEONARD: Well, I wouldn't put it exactly that way. | SHELDON: How would you put it? | LEONARD: Yeah, okay, like you said.",SHELDON: Seems like an awful lot of trouble to go through for intercourse.,0,"speaker: am i correct in assuming that your attempt to be accepted by penny's peers is based on your desire to ensure your continuing mating privileges with her?. speaker: well, i wouldn't put it exactly that way.. speaker: how would you put it?. speaker: yeah, okay, like you said."
"SHELDON: The backwash into this glass is every pathogen that calls your mouth home, sweet home. | SHELDON: Not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend. | RAJ: Hey! That's my sister and my country you're talking about. | RAJ: Leonard may have defiled one, but I won't have you talking smack about the other. | BERNADETTE: You guys ready to order?","SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.",1,"speaker: the backwash into this glass is every pathogen that calls your mouth home, sweet home.. speaker: not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend.. speaker: hey! that's my sister and my country you're talking about.. speaker: leonard may have defiled one, but i won't have you talking smack about the other.. speaker: you guys ready to order?"
"ROSS: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie. | PERSON: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie. | ROSS: What? Whoa, whoa whoa whoa, what do you mean,","PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0,"speaker: no-no-no. i don't have a son named jordie. we all agreed, my son's name is jamie.. speaker: well, jamie was the name of susan's first girlfriend, so we went back to jordie.. speaker: what? whoa, whoa whoa whoa, what do you mean,"
"BERNADETTE: So, what are you working on these days? | AMY: I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame. | BERNADETTE: What would a one-celled organism have to be embarrassed about?","PENNY: Same as all of us, getting out of a car without underwear.",1,"speaker: so, what are you working on these days?. speaker: i'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame.. speaker: what would a one-celled organism have to be embarrassed about?"
"JOEY: Thank you, but it would take me forever to pay  you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery.",CHANDLER: Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,1,"speaker: thank you, but it would take me forever to pay you that money back and i don't want that hanging on my head. besides, soon as my insurance kicks in i' ll all the free operations i want. t'll probably start with that laser eye surgery."
"SHELDON: And not the good Amazon with one-day shipping.
The awful one with birds and snakes. | AMY: You hate the sound of all those keys on his key chain. | SHELDON: Four keys!
Who does he think he is, a warden? | AMY: See? Maybe you'll love living alone. | SHELDON: I don't know. Perhaps. | AMY: And if it turns out you don't...","SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",1,"speaker: and not the good amazon with one-day shipping. the awful one with birds and snakes.. speaker: you hate the sound of all those keys on his key chain.. speaker: four keys! who does he think he is, a warden?. speaker: see? maybe you'll love living alone.. speaker: i don't know. perhaps.. speaker: and if it turns out you don't..."
"RAJ: Probably because I didn't read the instructions.
No wrapper's going to tell me what to do. | RAJ: Unless his name is Jay-Z. | PERSON: Is something going on? | RAJ: What do you mean? | PERSON: Well, you're acting all weird.
And I'm pretty weird, so I think I know what I'm talking about. | RAJ: I don't know. Maybe it's all those steroids I've been taking.",PERSON: I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,1,"speaker: probably because i didn't read the instructions. no wrapper's going to tell me what to do.. speaker: unless his name is jay-z.. speaker: is something going on?. speaker: what do you mean?. speaker: well, you're acting all weird. and i'm pretty weird, so i think i know what i'm talking about.. speaker: i don't know. maybe it's all those steroids i've been taking."
LEONARD: Do you think Penny's mad at me?,BERNADETTE: Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,1,speaker: do you think penny's mad at me?
"HOWARD: This thing has to hold up against a hearty potato-based diet. | LEONARD: I feel terrible | HOWARD: Maybe if you were helping, you'd feel better about yourself. | LEONARD: I deliberately tried to sabotage Stuart's date with Penny. | RAJ: Of course you feel terrible. You completely screwed up your karma.","SHELDON: You don't really believe in that superstition, do you?",0,"speaker: this thing has to hold up against a hearty potato-based diet.. speaker: i feel terrible. speaker: maybe if you were helping, you'd feel better about yourself.. speaker: i deliberately tried to sabotage stuart's date with penny.. speaker: of course you feel terrible. you completely screwed up your karma."
HOWARD: Would you have opened the door if you knew it was me? | PENNY: Not since I found out the teddy bear you gave me had a webcam in it.,HOWARD: I just have a question. Does Bernadette ever talk about me?,0,speaker: would you have opened the door if you knew it was me?. speaker: not since i found out the teddy bear you gave me had a webcam in it.
"PERSON: Why?!! | ROSS: Uh well umm .. we're just not in that place, y'know? But we're very excited about this. | PERSON: Oh. Well then shut me up.",RACHEL: Just tell me how.,1,"speaker: why?!!. speaker: uh well umm .. we're just not in that place, y'know? but we're very excited about this.. speaker: oh. well then shut me up."
"HOWARD: to rebrand the stuff as a cure for constipation. | RAJ: Way to make lemonade.
You know, from around the corner where fudge is made. | HOWARD: Hey, I got a favor to ask. | RAJ: Sure. | HOWARD: My mom's been kind of an emotional wreck since that dentist she was dating dumped her.","RAJ: Dumped her? What, did he use a forklift?",1,"speaker: to rebrand the stuff as a cure for constipation.. speaker: way to make lemonade. you know, from around the corner where fudge is made.. speaker: hey, i got a favor to ask.. speaker: sure.. speaker: my mom's been kind of an emotional wreck since that dentist she was dating dumped her."
"RACHEL: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour. | PHOEBE: It's Lafite. The '74 Latour is actually drinking quite nicely. | RACHEL: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong.",PERSON: I just called a friend of mine.,0,"speaker: i know. i know. i panicked, i panicked. i didn't want him to start yelling at me like i was some '74 latour.. speaker: it's lafite. the '74 latour is actually drinking quite nicely.. speaker: all right here he comes. i'm gonna do this, i'm gonna tell him, i'm gonna be strong."
"SHELDON: I was not panicked, and I am not overly attached to Leonard. | LEONARD: You were so worried that you smashed your face trying to check on me.
You love me. | SHELDON: Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain. | SHELDON: Amy, you're a neuroscientist.
Crack his skull open, spray some Raid in there.","BERNADETTE: I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.",1,"speaker: i was not panicked, and i am not overly attached to leonard.. speaker: you were so worried that you smashed your face trying to check on me. you love me.. speaker: yeah. tell me those aren't the words of a man with a spider eating its way through his brain.. speaker: amy, you're a neuroscientist. crack his skull open, spray some raid in there."
RACHEL: Hey,"CHANDLER: I am sorry, we donÕt have your sheep.",1,speaker: hey
"PERSON: What are you seeing? | BLANCHE: Nightmare on Elm Street 4 | ROSE: Do you have to see 1, 2 and 3 to appreciate it?","DOROTHY: No Rose, it stands alone.",1,"speaker: what are you seeing?. speaker: nightmare on elm street 4. speaker: do you have to see 1, 2 and 3 to appreciate it?"
"PERSON: Well, I'm sure that, uh, you...
have a lot of questions. | SHELDON: Who was he? | PERSON: His name is Ron.
I met him at my prayer group. | SHELDON: How long have you been involved with him? | PERSON: A few months.","SHELDON: And of those few months, how long have you been a demented sex pervert?",0,"speaker: well, i'm sure that, uh, you... have a lot of questions.. speaker: who was he?. speaker: his name is ron. i met him at my prayer group.. speaker: how long have you been involved with him?. speaker: a few months."
"LEONARD: I honestly don't care. | RAJ: Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions. | LEONARD: What do you want from me? I just don't give a rat's ass. | HOWARD: Would that be a giant rat's ass? | SHELDON: For the record, giant rats are possible.",LEONARD: Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,1,"speaker: i honestly don't care.. speaker: really? because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions.. speaker: what do you want from me? i just don't give a rat's ass.. speaker: would that be a giant rat's ass?. speaker: for the record, giant rats are possible."
"DOROTHY: Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old. | SOPHIA: Are you referring to me?","DOROTHY: Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1,"speaker: supposed to study for my french final with a fourteen year old in the house, its hard enough with an eighty year old.. speaker: are you referring to me?"
"HOWARD: Wow, so you guys are like buds now? | RAJ: Oh, yeah, we hang out all the time. | PERSON: Plus, he doesn't have a girlfriend, I don't have a girlfriend. | RAJ: It's like we both had these holes in our lives, but now we fill each other's holes.",PERSON: that sounds a little funny to an American ear.,0,"speaker: wow, so you guys are like buds now?. speaker: oh, yeah, we hang out all the time.. speaker: plus, he doesn't have a girlfriend, i don't have a girlfriend.. speaker: it's like we both had these holes in our lives, but now we fill each other's holes."
"PERSON: He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him. | PERSON: You're in? | LEONARD: Yeah, sure, why not? | PERSON: Great, we rehearse on Tuesdays at your place. | LEONARD: Why at my place? | PERSON: Department of Energy said our regular space is kind of a hot zone. | PERSON: Nice meeting you. | PENNY: Yeah, you, too.
Leonard, I didn't know you played the cello.","LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",1,"speaker: he switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.. speaker: you're in?. speaker: yeah, sure, why not?. speaker: great, we rehearse on tuesdays at your place.. speaker: why at my place?. speaker: department of energy said our regular space is kind of a hot zone.. speaker: nice meeting you.. speaker: yeah, you, too. leonard, i didn't know you played the cello."
"BERNADETTE: He can't go to space. | BERNADETTE: He's like a baby bird. | BERNADETTE: Do you know he once got an asthma attack from reading an old library book? | AMY: You're kidding. | PENNY: No, I was there that day. | PENNY: Sheldon threw his back out handing him that book.",BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.,0,"speaker: he can't go to space.. speaker: he's like a baby bird.. speaker: do you know he once got an asthma attack from reading an old library book?. speaker: you're kidding.. speaker: no, i was there that day.. speaker: sheldon threw his back out handing him that book."
"ROSS: One, two, three, four! You know the song! Sing along! So?",MONICA: No!,0,"speaker: one, two, three, four! you know the song! sing along! so?"
"AMY: What differences does it make if Leonard goes to Wil Wheaton's party? | PENNY: Wil Wheaton is Sheldon's mortal enemy. | AMY: Mortal enemy? | AMY: Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but...
you really have a mortal enemy? | SHELDON: In fact, I have 61 of them. | SHELDON: Would you like to see the list? | PENNY: Oh, say no, say no, say no, say no.",SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,1,"speaker: what differences does it make if leonard goes to wil wheaton's party?. speaker: wil wheaton is sheldon's mortal enemy.. speaker: mortal enemy?. speaker: mm-hmm. sheldon, i know you're a bit of a left-handed monkey wrench, but... you really have a mortal enemy?. speaker: in fact, i have 61 of them.. speaker: would you like to see the list?. speaker: oh, say no, say no, say no, say no."
RACHEL: Oh! | MONICA: Oh God | PHOEBE: Now you know how you really feel about it.,"RACHEL: Oh-oh, that's a risky little game!",0,speaker: oh!. speaker: oh god. speaker: now you know how you really feel about it.
"MONICA: Well Joey, we're all .. we're all very proud of you. | CHANDLER: Yes, I believe we can expect a call from the President any moment now. | PHOEBE: Is there anything we can do for you?","JOEY: No just, nobody press on my stomach.",0,"speaker: well joey, we're all .. we're all very proud of you.. speaker: yes, i believe we can expect a call from the president any moment now.. speaker: is there anything we can do for you?"
"SHELDON: Oh, good Lord. | LEONARD: God, that's a good song.","SHELDON: If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",1,"speaker: oh, good lord.. speaker: god, that's a good song."
HOWARD: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. | HOWARD: I promised my mother. | RAJ: I suppose you could have your android penis circumcised. | RAJ: But that's something your rabbi would have to discuss with the manufacturer.,SHELDON: Not to mention you'd have to power down on saturdays.,0,speaker: i'm with you. i just have to make sure if i'm a synthetic human i'd still be jewish.. speaker: i promised my mother.. speaker: i suppose you could have your android penis circumcised.. speaker: but that's something your rabbi would have to discuss with the manufacturer.
"PENNY: Yeah, sure, come on in. | LEONARD: Thanks. | PENNY: Want some mac and cheese? | LEONARD: No. Lactose. Gas. | PENNY: Glass of wine? | LEONARD: No. Sulfites. Migraines. | PENNY: Okay, well, I'd offer you Halloween candy, but that's gone. | PENNY: So, what's up? | LEONARD: Okay, we used to go out, right?","PENNY: Oh, my God, that's where I know you from.",1,"speaker: yeah, sure, come on in.. speaker: thanks.. speaker: want some mac and cheese?. speaker: no. lactose. gas.. speaker: glass of wine?. speaker: no. sulfites. migraines.. speaker: okay, well, i'd offer you halloween candy, but that's gone.. speaker: so, what's up?. speaker: okay, we used to go out, right?"
LEONARD: It's 2:00 a.m. What are you doing up? | SHELDON: Nobel Prize acceptance ceremony streaming live from Stockholm.,LEONARD: Sure. You want to see what all the scientists are wearing this year.,1,speaker: it's 2:00 a.m. what are you doing up?. speaker: nobel prize acceptance ceremony streaming live from stockholm.
"MONICA: Yeah, come on, eat, whatever you want. Dr. Roger got beeped again. | CHANDLER: Yeah I know, guess who beeped him? | MONICA: What?!",CHANDLER: I'm the ruptured spleen.,0,"speaker: yeah, come on, eat, whatever you want. dr. roger got beeped again.. speaker: yeah i know, guess who beeped him?. speaker: what?!"
"RAJ: Oh, there it is: now that you don't have a girlfriend, you want to hang out with me again. | LEONARD: I never stopped hanging out with you. Oh, please, we all know I'm the friend you call when you have no other options. If we were the Justice League, I'd be Aquaman. | HOWARD: I wish you were Aquaman. Then I could send you to scoop my mom out of the old lady tank.","SHELDON: Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",0,"speaker: oh, there it is: now that you don't have a girlfriend, you want to hang out with me again.. speaker: i never stopped hanging out with you. oh, please, we all know i'm the friend you call when you have no other options. if we were the justice league, i'd be aquaman.. speaker: i wish you were aquaman. then i could send you to scoop my mom out of the old lady tank."
"LEONARD: Did I miss anything? Did they kick Giselle off? | RAJ: Not yet, but her underwater photo shoot was an embarrassment.","HOWARD: Sadly, Mrs. Giselle Wolowitz is sensitive to chlorine. Lucky for her I like my fashion models pruny and bug-eyed.",1,"speaker: did i miss anything? did they kick giselle off?. speaker: not yet, but her underwater photo shoot was an embarrassment."
"ROSS: Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more.",RACHEL: What-wh-what so we'll just stay married forever?,1,"speaker: wow! this is so amazing. i uh, i really thought i'd have to talk you into this more."
ROSE: Are you depressed about Glen?,"DOROTHY: No, I am depressed becaues Phillis George left the morning news.",1,speaker: are you depressed about glen?
DOROTHY: The only thing we have in common is under the sheets | ROSE: Whats under the sheets?,DOROTHY: His cappucino maker.,1,speaker: the only thing we have in common is under the sheets. speaker: whats under the sheets?
JOEY: Okay done | MONICA: Whats pleh? | JOEY: ThatÕs Help spelled backwards so that helicopters can read it from the air.,MONICA: Huh! Whats dufus speled backwards?,1,speaker: okay done. speaker: whats pleh?. speaker: thatõs help spelled backwards so that helicopters can read it from the air.
"JOEY: Are you referring to my man's bag? At first it I thought it just look good. But its practical too, check it out! Its got compartments for all your stuff. Your wallet, your key, your addressbook.",ROSS: Your makeup?,1,"speaker: are you referring to my man's bag? at first it i thought it just look good. but its practical too, check it out! its got compartments for all your stuff. your wallet, your key, your addressbook."
"JOEY: Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.","JOEY: Whoa, maybe I was!",0,"speaker: very life-like and funny. okay. oh no-no-no, i wasn't waving at you lady."
"ROSS: Y'know, y'know I'm lookin' and I don't think anyone's home here. I say we just break the window, crawl through, and-and y'know explain later. Yeah? | JOEY: Really? No one's home?",ROSS: I don't think so. Hello?  When you get in there,0,"speaker: y'know, y'know i'm lookin' and i don't think anyone's home here. i say we just break the window, crawl through, and-and y'know explain later. yeah?. speaker: really? no one's home?"
"RACHEL: Hi. Look um, about what happened earlier... | ROSS: No, hey, well, I-I completely understand. You were, you were stressed. | RACHEL: I was gonna give you a chance to apologise to me.",ROSS: For what? For letting you throw me out of your office?,1,"speaker: hi. look um, about what happened earlier.... speaker: no, hey, well, i-i completely understand. you were, you were stressed.. speaker: i was gonna give you a chance to apologise to me."
BLANCHE: Still worried about the money you owe the government?,DOROTHY: I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,1,speaker: still worried about the money you owe the government?
PERSON: Oh no | SHELDON: What?,PERSON: You were right. Your larynx is terribly inflamed. I've never seen anything like it.,1,speaker: oh no. speaker: what?
"PENNY: Hey, guys, I need to use your TV. | SHELDON: What's wrong with your TV?",PENNY: I don't know. It just died. I'm getting a bunch of static.,0,"speaker: hey, guys, i need to use your tv.. speaker: what's wrong with your tv?"
"ROSS: Whoa ostralopificus isn't supposed to be in that display. No, no, Homohabilus was erect, Ostralopificus was never fully erect.",CHANDLER: Maybe he was nervous.,1,"speaker: whoa ostralopificus isn't supposed to be in that display. no, no, homohabilus was erect, ostralopificus was never fully erect."
"HOWARD: You know, joking, kidding around, hurting feelings. | SHELDON: Okay, my turn. 
Let me talk to him. | LEONARD: Go ahead. | SHELDON: 2311 North Los Robles Avenue, Pasadena, California to International Space Station.
Can you read me? Over. | HOWARD: (imitates walkie-talkie static) Yes, I read you, Sheldon. | SHELDON: Copy that. Over. (imitates walkie-talkie static) | LEONARD: What are you doing?",SHELDON: I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,0,"speaker: you know, joking, kidding around, hurting feelings.. speaker: okay, my turn. let me talk to him.. speaker: go ahead.. speaker: 2311 north los robles avenue, pasadena, california to international space station. can you read me? over.. speaker: (imitates walkie-talkie static) yes, i read you, sheldon.. speaker: copy that. over. (imitates walkie-talkie static). speaker: what are you doing?"
"JOEY: Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor. | MONICA: Why, what's wrong with my bathroom floor?","JOEY: Nothing. It's just old and dingy, that's all.",0,"speaker: oh monica, listen, i ah, i saw down at the hardware store, they got those designer tiles on sale. if you ever want to redo the bathroom floor.. speaker: why, what's wrong with my bathroom floor?"
"JOEY: When I had insurance I could get hit by a bus or catch on fire, it wouldn't matter. Now I got to be careful?",CHANDLER: I'm sorry man there is never a good time to have to .. Stop catching on fire.,1,"speaker: when i had insurance i could get hit by a bus or catch on fire, it wouldn't matter. now i got to be careful?"
"PERSON: What? | MONICA: Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else. And y'know what, I get excited about stupid stuff, like when I my","PERSON: Whoa, whoa, whoa.",0,"speaker: what?. speaker: y'know, so i don't read as many important books as you do, and i don't write trick poems that seem to be about one thing but are actually about something else. and y'know what, i get excited about stupid stuff, like when i my"
JOEY: The wheel or pick a Google card.,"CHANDLER: Let me think! Let me think! Oh, I don't care.",1,speaker: the wheel or pick a google card.
PENNY: Hey Sheldon. | SHELDON: Hello Penny. | PENNY: Get anything good? | SHELDON: Just the latest copy of Applied Particle Physics quarterly.,"PENNY: Oh, you know, that is so weird that yours came and mine didn't.",1,speaker: hey sheldon.. speaker: hello penny.. speaker: get anything good?. speaker: just the latest copy of applied particle physics quarterly.
"JOEY: Hey. What, what are you doing here? | PHOEBE: Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh...","JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0,"speaker: hey. what, what are you doing here?. speaker: well, i-i thought a lot about what you said, and um, i realilized duh, all right maybe i was a little judgmental. yeah, oh, but oh..."
"CHANDLER: So Ross, how was the date the other night?",CHANDLER: Did you tell her about the magical night that starts with the flush of every toilet?,1,"speaker: so ross, how was the date the other night?"
"PERSON: This will be your phone. | JOEY: That's great. But uh, I'm not really expecting a lot of calls. | PERSON: No you answer it and take pledges.",JOEY: But I'm the host!,0,"speaker: this will be your phone.. speaker: that's great. but uh, i'm not really expecting a lot of calls.. speaker: no you answer it and take pledges."
"PERSON: Mr. and Mrs. Wolowitz? | PERSON: As far as I can tell, your bag arrived in Los Angeles. | BERNADETTE: So, where is it?","PERSON: I don't know, perhaps somebody took it off the carousel by mistake?",0,"speaker: mr. and mrs. wolowitz?. speaker: as far as i can tell, your bag arrived in los angeles.. speaker: so, where is it?"
"DOROTHY: She is miserable. | ROSE: Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?",DOROTHY: No itÕs the rose in the kitchen thing.,1,"speaker: she is miserable.. speaker: just to keep me upto speed dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?"
"ROSS: Man, I sure miss Julie",CHANDLER: Spanish midgets wrestling Julie! Okay yes I see how they got there.,1,"speaker: man, i sure miss julie"
"LEONARD: The surf and turf sounds good.
See if they corn on the cob. | BERNADETTE: Guys!
We're trying to get him out of here, not you in. | RAJ: You're wasting your time.
Just please, leave me alone. | HOWARD: Now what? | LEONARD: I don't know.",BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,0,"speaker: the surf and turf sounds good. see if they corn on the cob.. speaker: guys! we're trying to get him out of here, not you in.. speaker: you're wasting your time. just please, leave me alone.. speaker: now what?. speaker: i don't know."
MONICA: Oh wait! Stop! Stop! Stop! | CHANDLER: Oh I'm sorry! Do you need a break? | MONICA: My boots in tan! Hey! Can you get a little closer so I can see the price?,CHANDLER: I can see it from right here. It'll cost you one husband.,1,speaker: oh wait! stop! stop! stop!. speaker: oh i'm sorry! do you need a break?. speaker: my boots in tan! hey! can you get a little closer so i can see the price?
"ROSS: This would be the place where you explain the hat | JOEY: Oh, Okay. This is called the top hat? | ROSS: And why are you wearing this? Is it top hat? | JOEY: Oh , yeah. There's this play right. And I am up for the part of this real cool like suave, international guy. A real close horse. So I figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff.",CHANDLER: And you are gonna make them all disappear.,1,"speaker: this would be the place where you explain the hat. speaker: oh, okay. this is called the top hat?. speaker: and why are you wearing this? is it top hat?. speaker: oh , yeah. there's this play right. and i am up for the part of this real cool like suave, international guy. a real close horse. so i figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff."
"SHELDON: What do you think? | AMY: Can I speak to you for a second? | SHELDON: I'll be right back. | SHELDON: Feel free to play with yourself. | AMY: I don't care for your friend, he's being rude to me. | AMY: You need to ask him to leave.","SHELDON: Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him.",0,"speaker: what do you think?. speaker: can i speak to you for a second?. speaker: i'll be right back.. speaker: feel free to play with yourself.. speaker: i don't care for your friend, he's being rude to me.. speaker: you need to ask him to leave."
"SHELDON: My tongue won't go as far forward as it used to. | LEONARD: Maybe your tongue is shrinking. | SHELDON: Nope. | SHELDON: Oh, you have no idea how annoying this is.",LEONARD: I'm starting to get a sense of it.,1,"speaker: my tongue won't go as far forward as it used to.. speaker: maybe your tongue is shrinking.. speaker: nope.. speaker: oh, you have no idea how annoying this is."
"AMY: FYI, we plan on selling out the human race hard. | PENNY: In 20 years, who knows what'll happen with any of us? | PERSON: I think you and Leonard will be together. | PENNY: You do? | PERSON: Yeah.
I think you're the best couple I know. | PENNY: That's so sweet. | AMY: What the hell?! Excuse me? | PENNY: Ah-da-da-da-da!","PENNY: Let the dead man talk. So, why do you think that?",0,"speaker: fyi, we plan on selling out the human race hard.. speaker: in 20 years, who knows what'll happen with any of us?. speaker: i think you and leonard will be together.. speaker: you do?. speaker: yeah. i think you're the best couple i know.. speaker: that's so sweet.. speaker: what the hell?! excuse me?. speaker: ah-da-da-da-da!"
