context,text,label,preprocessed
"PHOEBE: How do you feel? | CHANDLER: Well, let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours. | PHOEBE: Okay, so I",CHANDLER: And protected them from a tornado?,1,"SPEAKER: How do you feel?
SPEAKER: Well, let's just say that Krog will be fully equipped to destroy the universe again in twelve to fourteen hours.
SPEAKER: Okay, so I"
"SHELDON: Who will stand between us and flag ignorance"""" | AMY: I know I was thinking that.
Is this a show on flags or mind reading? | SHELDON: But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend. | AMY: And he really does have one, you jerks on the comment board.","SHELDON: So as they say, all good things must come to an end.",0,"SPEAKER: Who will stand between us and flag ignorance""""
SPEAKER: I know I was thinking that. Is this a show on flags or mind reading?
SPEAKER: But the truth is I can no longer balance a full-time career, a popular Internet show, and a girlfriend.
SPEAKER: And he really does have one, you jerks on the comment board."
"JOEY: What? Ace is high! Jack, queen, king, ace! | MONICA: No! Ace is low! Ace, two, three, four! | PHOEBE: I don't know. Ooh! Ooh! Look it! Ah-ha!","RACHEL: All right, cut, let's pick again, pick again.",0,"SPEAKER: What? Ace is high! Jack, queen, king, ace!
SPEAKER: No! Ace is low! Ace, two, three, four!
SPEAKER: I don't know. Ooh! Ooh! Look it! Ah-ha!"
"CHANDLER: All right, y'know what, we've been talking about London too much haven't we? | PHOEBE: I'm sorry. It's just 'cause I couldn't be there.","PHOEBE: Cause all I ever get to do now is pregnant stuff, it just bums me out.",0,"SPEAKER: All right, y'know what, we've been talking about London too much haven't we?
SPEAKER: I'm sorry. It's just 'cause I couldn't be there."
MONICA: I just don't wanna give them any more ammunition than they already have.,"CHANDLER: Yes, we all know how cruel a parent can be, about the flatness of a child's pillow.",1,SPEAKER: I just don't wanna give them any more ammunition than they already have.
"JOEY: I didn't know he could get me fired! What am I going to do? | MONICA: Well y'know Joey, you're a pretty charming guy.","JOEY: Thanks, but I kinda have a problem to deal with here.",0,"SPEAKER: I didn't know he could get me fired! What am I going to do?
SPEAKER: Well y'know Joey, you're a pretty charming guy."
"PERSON: spring vacation. | ROSS: spring vacation. | PERSON: Oh good. | ROSS: Look, I ..   Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us.","ROSS: So, I'm sorry I just don't think we should go away together yet.",0,"SPEAKER: spring vacation.
SPEAKER: spring vacation.
SPEAKER: Oh good.
SPEAKER: Look, I .. Look, I'm having a great time with you and I just don't want us to move to fast or put to much pressure on us."
"CHANDLER: Hey | MONICA: So how was Joan? | CHANDLER: Broke up with her | MONICA: Why | ROSS: Don't tell me, because of the big nostril thing?","CHANDLER: I am telling you, when she leaned back, I could see her brain",1,"SPEAKER: Hey
SPEAKER: So how was Joan?
SPEAKER: Broke up with her
SPEAKER: Why
SPEAKER: Don't tell me, because of the big nostril thing?"
"JOEY: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter,",JOEY: I'm never gonna get to meet her anyway.,0,"SPEAKER: But I can see through your sheet. Yeah, yeah, that's her. But y'know what? Doesn't matter,"
"SHELDON: And I cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing Halo. | LEONARD: Fine. We'll just play one-on-one until he gets back. | SHELDON: One-on-one? We don't play one-on-one. | SHELDON: We play teams, not one-on-one. | SHELDON: One-on-one. | LEONARD: The only way we can play teams at this point is if we cut Raj in half.","RAJ: Sure, cut the foreigner in half. There's a billion more where he came from.",1,"SPEAKER: And I cannot believe people pay for horoscopes, but on a more serious note, it's 8:13 and we're still not playing Halo.
SPEAKER: Fine. We'll just play one-on-one until he gets back.
SPEAKER: One-on-one? We don't play one-on-one.
SPEAKER: We play teams, not one-on-one.
SPEAKER: One-on-one.
SPEAKER: The only way we can play teams at this point is if we cut Raj in half."
"MONICA: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone.","MONICA: No no, you don't have to fly back, really.",0,"SPEAKER: Yeah, Ross is great. He's uh, he's in a whole other place. No, he's gone."
"SHELDON: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her? | LEONARD: Well, I wouldn't put it exactly that way. | SHELDON: How would you put it? | LEONARD: Yeah, okay, like you said.",SHELDON: Seems like an awful lot of trouble to go through for intercourse.,0,"SPEAKER: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her?
SPEAKER: Well, I wouldn't put it exactly that way.
SPEAKER: How would you put it?
SPEAKER: Yeah, okay, like you said."
"SHELDON: The backwash into this glass is every pathogen that calls your mouth home, sweet home. | SHELDON: Not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend. | RAJ: Hey! That's my sister and my country you're talking about. | RAJ: Leonard may have defiled one, but I won't have you talking smack about the other. | BERNADETTE: You guys ready to order?","SHELDON: Yes, I'd like a seven-day course of penicillin, some, uh, syrup of ipecac-- to induce vomiting-- and a mint.",1,"SPEAKER: The backwash into this glass is every pathogen that calls your mouth home, sweet home.
SPEAKER: Not to mention the visitors who arrive on the dancing tongue of your subtropical girlfriend.
SPEAKER: Hey! That's my sister and my country you're talking about.
SPEAKER: Leonard may have defiled one, but I won't have you talking smack about the other.
SPEAKER: You guys ready to order?"
"ROSS: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie. | PERSON: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie. | ROSS: What? Whoa, whoa whoa whoa, what do you mean,","PERSON: Ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",0,"SPEAKER: No-no-no. I don't have a son named Jordie. We all agreed, my son's name is Jamie.
SPEAKER: Well, Jamie was the name of Susan's first girlfriend, so we went back to Jordie.
SPEAKER: What? Whoa, whoa whoa whoa, what do you mean,"
"BERNADETTE: So, what are you working on these days? | AMY: I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame. | BERNADETTE: What would a one-celled organism have to be embarrassed about?","PENNY: Same as all of us, getting out of a car without underwear.",1,"SPEAKER: So, what are you working on these days?
SPEAKER: I'm studying one-celled organisms to try and find the neurochemicals that lead to the feeling of shame.
SPEAKER: What would a one-celled organism have to be embarrassed about?"
"JOEY: Thank you, but it would take me forever to pay  you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery.",CHANDLER: Joey's got a really bad hernia but its nothing that a laser eye surgery wont fix,1,"SPEAKER: Thank you, but it would take me forever to pay you that money back and I don't want that hanging on my head. Besides, soon as my insurance kicks in I' ll all the free operations I want. T'll probably start with that laser eye surgery."
"SHELDON: And not the good Amazon with one-day shipping.
The awful one with birds and snakes. | AMY: You hate the sound of all those keys on his key chain. | SHELDON: Four keys!
Who does he think he is, a warden? | AMY: See? Maybe you'll love living alone. | SHELDON: I don't know. Perhaps. | AMY: And if it turns out you don't...","SHELDON: - You and... Oh, sure. And while we're at it, why don't we get engaged, too? Why don't we get a little house, start a family? Enjoy our sunset years together? Do you hear yourself, woman?!",1,"SPEAKER: And not the good Amazon with one-day shipping. The awful one with birds and snakes.
SPEAKER: You hate the sound of all those keys on his key chain.
SPEAKER: Four keys! Who does he think he is, a warden?
SPEAKER: See? Maybe you'll love living alone.
SPEAKER: I don't know. Perhaps.
SPEAKER: And if it turns out you don't..."
"RAJ: Probably because I didn't read the instructions.
No wrapper's going to tell me what to do. | RAJ: Unless his name is Jay-Z. | PERSON: Is something going on? | RAJ: What do you mean? | PERSON: Well, you're acting all weird.
And I'm pretty weird, so I think I know what I'm talking about. | RAJ: I don't know. Maybe it's all those steroids I've been taking.",PERSON: I think I'm gonna go. Thank you for the burrito and the pork rinds and the 20-minute lecture on why monster trucks are better than regular trucks.,1,"SPEAKER: Probably because I didn't read the instructions. No wrapper's going to tell me what to do.
SPEAKER: Unless his name is Jay-Z.
SPEAKER: Is something going on?
SPEAKER: What do you mean?
SPEAKER: Well, you're acting all weird. And I'm pretty weird, so I think I know what I'm talking about.
SPEAKER: I don't know. Maybe it's all those steroids I've been taking."
LEONARD: Do you think Penny's mad at me?,BERNADETTE: Because you're in the right lane behind a bus and you won't go around it? I'm sure she finds it charming.,1,SPEAKER: Do you think Penny's mad at me?
"HOWARD: This thing has to hold up against a hearty potato-based diet. | LEONARD: I feel terrible | HOWARD: Maybe if you were helping, you'd feel better about yourself. | LEONARD: I deliberately tried to sabotage Stuart's date with Penny. | RAJ: Of course you feel terrible. You completely screwed up your karma.","SHELDON: You don't really believe in that superstition, do you?",0,"SPEAKER: This thing has to hold up against a hearty potato-based diet.
SPEAKER: I feel terrible
SPEAKER: Maybe if you were helping, you'd feel better about yourself.
SPEAKER: I deliberately tried to sabotage Stuart's date with Penny.
SPEAKER: Of course you feel terrible. You completely screwed up your karma."
HOWARD: Would you have opened the door if you knew it was me? | PENNY: Not since I found out the teddy bear you gave me had a webcam in it.,HOWARD: I just have a question. Does Bernadette ever talk about me?,0,"SPEAKER: Would you have opened the door if you knew it was me?
SPEAKER: Not since I found out the teddy bear you gave me had a webcam in it."
"PERSON: Why?!! | ROSS: Uh well umm .. we're just not in that place, y'know? But we're very excited about this. | PERSON: Oh. Well then shut me up.",RACHEL: Just tell me how.,1,"SPEAKER: Why?!!
SPEAKER: Uh well umm .. we're just not in that place, y'know? But we're very excited about this.
SPEAKER: Oh. Well then shut me up."
"HOWARD: to rebrand the stuff as a cure for constipation. | RAJ: Way to make lemonade.
You know, from around the corner where fudge is made. | HOWARD: Hey, I got a favor to ask. | RAJ: Sure. | HOWARD: My mom's been kind of an emotional wreck since that dentist she was dating dumped her.","RAJ: Dumped her? What, did he use a forklift?",1,"SPEAKER: to rebrand the stuff as a cure for constipation.
SPEAKER: Way to make lemonade. You know, from around the corner where fudge is made.
SPEAKER: Hey, I got a favor to ask.
SPEAKER: Sure.
SPEAKER: My mom's been kind of an emotional wreck since that dentist she was dating dumped her."
"RACHEL: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour. | PHOEBE: It's Lafite. The '74 Latour is actually drinking quite nicely. | RACHEL: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong.",PERSON: I just called a friend of mine.,0,"SPEAKER: I know. I know. I panicked, I panicked. I didn't want him to start yelling at me like I was some '74 Latour.
SPEAKER: It's Lafite. The '74 Latour is actually drinking quite nicely.
SPEAKER: All right here he comes. I'm gonna do this, I'm gonna tell him, I'm gonna be strong."
"SHELDON: I was not panicked, and I am not overly attached to Leonard. | LEONARD: You were so worried that you smashed your face trying to check on me.
You love me. | SHELDON: Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain. | SHELDON: Amy, you're a neuroscientist.
Crack his skull open, spray some Raid in there.","BERNADETTE: I love that you take pride in your looks, even when I have to pee in the morning, and you're in there spending an hour on your hair.",1,"SPEAKER: I was not panicked, and I am not overly attached to Leonard.
SPEAKER: You were so worried that you smashed your face trying to check on me. You love me.
SPEAKER: Yeah. Tell me those aren't the words of a man with a spider eating its way through his brain.
SPEAKER: Amy, you're a neuroscientist. Crack his skull open, spray some Raid in there."
RACHEL: Hey,"CHANDLER: I am sorry, we donÕt have your sheep.",1,SPEAKER: Hey
"PERSON: What are you seeing? | BLANCHE: Nightmare on Elm Street 4 | ROSE: Do you have to see 1, 2 and 3 to appreciate it?","DOROTHY: No Rose, it stands alone.",1,"SPEAKER: What are you seeing?
SPEAKER: Nightmare on Elm Street 4
SPEAKER: Do you have to see 1, 2 and 3 to appreciate it?"
"PERSON: Well, I'm sure that, uh, you...
have a lot of questions. | SHELDON: Who was he? | PERSON: His name is Ron.
I met him at my prayer group. | SHELDON: How long have you been involved with him? | PERSON: A few months.","SHELDON: And of those few months, how long have you been a demented sex pervert?",0,"SPEAKER: Well, I'm sure that, uh, you... have a lot of questions.
SPEAKER: Who was he?
SPEAKER: His name is Ron. I met him at my prayer group.
SPEAKER: How long have you been involved with him?
SPEAKER: A few months."
"LEONARD: I honestly don't care. | RAJ: Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions. | LEONARD: What do you want from me? I just don't give a rat's ass. | HOWARD: Would that be a giant rat's ass? | SHELDON: For the record, giant rats are possible.",LEONARD: Can we please talk about something else? Maybe something vaguely related to life as we know it on this planet?,1,"SPEAKER: I honestly don't care.
SPEAKER: Really? Because every time we've talked about unusual animal genitals, you've always had some pretty strong and controversial opinions.
SPEAKER: What do you want from me? I just don't give a rat's ass.
SPEAKER: Would that be a giant rat's ass?
SPEAKER: For the record, giant rats are possible."
"DOROTHY: Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old. | SOPHIA: Are you referring to me?","DOROTHY: Ofcourse no Ma, I am referring to Carrey Grant, he is living in the broom closet.",1,"SPEAKER: Supposed to study for my French final with a fourteen year old in the house, its hard enough with an eighty year old.
SPEAKER: Are you referring to me?"
"HOWARD: Wow, so you guys are like buds now? | RAJ: Oh, yeah, we hang out all the time. | PERSON: Plus, he doesn't have a girlfriend, I don't have a girlfriend. | RAJ: It's like we both had these holes in our lives, but now we fill each other's holes.",PERSON: that sounds a little funny to an American ear.,0,"SPEAKER: Wow, so you guys are like buds now?
SPEAKER: Oh, yeah, we hang out all the time.
SPEAKER: Plus, he doesn't have a girlfriend, I don't have a girlfriend.
SPEAKER: It's like we both had these holes in our lives, but now we fill each other's holes."
"PERSON: He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him. | PERSON: You're in? | LEONARD: Yeah, sure, why not? | PERSON: Great, we rehearse on Tuesdays at your place. | LEONARD: Why at my place? | PERSON: Department of Energy said our regular space is kind of a hot zone. | PERSON: Nice meeting you. | PENNY: Yeah, you, too.
Leonard, I didn't know you played the cello.","LEONARD: Yeah, my parents felt that naming me Leonard and putting me in Advanced Placement classes wasn't getting me beaten up enough.",1,"SPEAKER: He switched over to high-energy radiation research, had a little mishap, and now the other guys are uncomfortable sitting next to him.
SPEAKER: You're in?
SPEAKER: Yeah, sure, why not?
SPEAKER: Great, we rehearse on Tuesdays at your place.
SPEAKER: Why at my place?
SPEAKER: Department of Energy said our regular space is kind of a hot zone.
SPEAKER: Nice meeting you.
SPEAKER: Yeah, you, too. Leonard, I didn't know you played the cello."
"BERNADETTE: He can't go to space. | BERNADETTE: He's like a baby bird. | BERNADETTE: Do you know he once got an asthma attack from reading an old library book? | AMY: You're kidding. | PENNY: No, I was there that day. | PENNY: Sheldon threw his back out handing him that book.",BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.,0,"SPEAKER: He can't go to space.
SPEAKER: He's like a baby bird.
SPEAKER: Do you know he once got an asthma attack from reading an old library book?
SPEAKER: You're kidding.
SPEAKER: No, I was there that day.
SPEAKER: Sheldon threw his back out handing him that book."
"ROSS: One, two, three, four! You know the song! Sing along! So?",MONICA: No!,0,"SPEAKER: One, two, three, four! You know the song! Sing along! So?"
"AMY: What differences does it make if Leonard goes to Wil Wheaton's party? | PENNY: Wil Wheaton is Sheldon's mortal enemy. | AMY: Mortal enemy? | AMY: Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but...
you really have a mortal enemy? | SHELDON: In fact, I have 61 of them. | SHELDON: Would you like to see the list? | PENNY: Oh, say no, say no, say no, say no.",SHELDON: You just got off the list. Would you like back on it? This'll just take a moment. It's on a five and a quarter inch floppy.,1,"SPEAKER: What differences does it make if Leonard goes to Wil Wheaton's party?
SPEAKER: Wil Wheaton is Sheldon's mortal enemy.
SPEAKER: Mortal enemy?
SPEAKER: Mm-hmm. Sheldon, I know you're a bit of a left-handed monkey wrench, but... you really have a mortal enemy?
SPEAKER: In fact, I have 61 of them.
SPEAKER: Would you like to see the list?
SPEAKER: Oh, say no, say no, say no, say no."
RACHEL: Oh! | MONICA: Oh God | PHOEBE: Now you know how you really feel about it.,"RACHEL: Oh-oh, that's a risky little game!",0,"SPEAKER: Oh!
SPEAKER: Oh God
SPEAKER: Now you know how you really feel about it."
"MONICA: Well Joey, we're all .. we're all very proud of you. | CHANDLER: Yes, I believe we can expect a call from the President any moment now. | PHOEBE: Is there anything we can do for you?","JOEY: No just, nobody press on my stomach.",0,"SPEAKER: Well Joey, we're all .. we're all very proud of you.
SPEAKER: Yes, I believe we can expect a call from the President any moment now.
SPEAKER: Is there anything we can do for you?"
"SHELDON: Oh, good Lord. | LEONARD: God, that's a good song.","SHELDON: If you're compiling a mix CD for a double suicide. Oh, I hope that scratching post is for you.",1,"SPEAKER: Oh, good Lord.
SPEAKER: God, that's a good song."
HOWARD: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. | HOWARD: I promised my mother. | RAJ: I suppose you could have your android penis circumcised. | RAJ: But that's something your rabbi would have to discuss with the manufacturer.,SHELDON: Not to mention you'd have to power down on saturdays.,0,"SPEAKER: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish.
SPEAKER: I promised my mother.
SPEAKER: I suppose you could have your android penis circumcised.
SPEAKER: But that's something your rabbi would have to discuss with the manufacturer."
"PENNY: Yeah, sure, come on in. | LEONARD: Thanks. | PENNY: Want some mac and cheese? | LEONARD: No. Lactose. Gas. | PENNY: Glass of wine? | LEONARD: No. Sulfites. Migraines. | PENNY: Okay, well, I'd offer you Halloween candy, but that's gone. | PENNY: So, what's up? | LEONARD: Okay, we used to go out, right?","PENNY: Oh, my God, that's where I know you from.",1,"SPEAKER: Yeah, sure, come on in.
SPEAKER: Thanks.
SPEAKER: Want some mac and cheese?
SPEAKER: No. Lactose. Gas.
SPEAKER: Glass of wine?
SPEAKER: No. Sulfites. Migraines.
SPEAKER: Okay, well, I'd offer you Halloween candy, but that's gone.
SPEAKER: So, what's up?
SPEAKER: Okay, we used to go out, right?"
LEONARD: It's 2:00 a.m. What are you doing up? | SHELDON: Nobel Prize acceptance ceremony streaming live from Stockholm.,LEONARD: Sure. You want to see what all the scientists are wearing this year.,1,"SPEAKER: It's 2:00 a.m. What are you doing up?
SPEAKER: Nobel Prize acceptance ceremony streaming live from Stockholm."
"MONICA: Yeah, come on, eat, whatever you want. Dr. Roger got beeped again. | CHANDLER: Yeah I know, guess who beeped him? | MONICA: What?!",CHANDLER: I'm the ruptured spleen.,0,"SPEAKER: Yeah, come on, eat, whatever you want. Dr. Roger got beeped again.
SPEAKER: Yeah I know, guess who beeped him?
SPEAKER: What?!"
"RAJ: Oh, there it is: now that you don't have a girlfriend, you want to hang out with me again. | LEONARD: I never stopped hanging out with you. Oh, please, we all know I'm the friend you call when you have no other options. If we were the Justice League, I'd be Aquaman. | HOWARD: I wish you were Aquaman. Then I could send you to scoop my mom out of the old lady tank.","SHELDON: Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",0,"SPEAKER: Oh, there it is: now that you don't have a girlfriend, you want to hang out with me again.
SPEAKER: I never stopped hanging out with you. Oh, please, we all know I'm the friend you call when you have no other options. If we were the Justice League, I'd be Aquaman.
SPEAKER: I wish you were Aquaman. Then I could send you to scoop my mom out of the old lady tank."
"LEONARD: Did I miss anything? Did they kick Giselle off? | RAJ: Not yet, but her underwater photo shoot was an embarrassment.","HOWARD: Sadly, Mrs. Giselle Wolowitz is sensitive to chlorine. Lucky for her I like my fashion models pruny and bug-eyed.",1,"SPEAKER: Did I miss anything? Did they kick Giselle off?
SPEAKER: Not yet, but her underwater photo shoot was an embarrassment."
"ROSS: Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more.",RACHEL: What-wh-what so we'll just stay married forever?,1,"SPEAKER: Wow! This is so amazing. I uh, I really thought I'd have to talk you into this more."
ROSE: Are you depressed about Glen?,"DOROTHY: No, I am depressed becaues Phillis George left the morning news.",1,SPEAKER: Are you depressed about Glen?
DOROTHY: The only thing we have in common is under the sheets | ROSE: Whats under the sheets?,DOROTHY: His cappucino maker.,1,"SPEAKER: The only thing we have in common is under the sheets
SPEAKER: Whats under the sheets?"
JOEY: Okay done | MONICA: Whats pleh? | JOEY: ThatÕs Help spelled backwards so that helicopters can read it from the air.,MONICA: Huh! Whats dufus speled backwards?,1,"SPEAKER: Okay done
SPEAKER: Whats pleh?
SPEAKER: ThatÕs Help spelled backwards so that helicopters can read it from the air."
"JOEY: Are you referring to my man's bag? At first it I thought it just look good. But its practical too, check it out! Its got compartments for all your stuff. Your wallet, your key, your addressbook.",ROSS: Your makeup?,1,"SPEAKER: Are you referring to my man's bag? At first it I thought it just look good. But its practical too, check it out! Its got compartments for all your stuff. Your wallet, your key, your addressbook."
"JOEY: Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady.","JOEY: Whoa, maybe I was!",0,"SPEAKER: Very life-like and funny. Okay. Oh no-no-no, I wasn't waving at you lady."
"ROSS: Y'know, y'know I'm lookin' and I don't think anyone's home here. I say we just break the window, crawl through, and-and y'know explain later. Yeah? | JOEY: Really? No one's home?",ROSS: I don't think so. Hello?  When you get in there,0,"SPEAKER: Y'know, y'know I'm lookin' and I don't think anyone's home here. I say we just break the window, crawl through, and-and y'know explain later. Yeah?
SPEAKER: Really? No one's home?"
"RACHEL: Hi. Look um, about what happened earlier... | ROSS: No, hey, well, I-I completely understand. You were, you were stressed. | RACHEL: I was gonna give you a chance to apologise to me.",ROSS: For what? For letting you throw me out of your office?,1,"SPEAKER: Hi. Look um, about what happened earlier...
SPEAKER: No, hey, well, I-I completely understand. You were, you were stressed.
SPEAKER: I was gonna give you a chance to apologise to me."
BLANCHE: Still worried about the money you owe the government?,DOROTHY: I'm worried about whether Michael Jackson will be able to buy the remains of the elephant man.,1,SPEAKER: Still worried about the money you owe the government?
PERSON: Oh no | SHELDON: What?,PERSON: You were right. Your larynx is terribly inflamed. I've never seen anything like it.,1,"SPEAKER: Oh no
SPEAKER: What?"
"PENNY: Hey, guys, I need to use your TV. | SHELDON: What's wrong with your TV?",PENNY: I don't know. It just died. I'm getting a bunch of static.,0,"SPEAKER: Hey, guys, I need to use your TV.
SPEAKER: What's wrong with your TV?"
"ROSS: Whoa ostralopificus isn't supposed to be in that display. No, no, Homohabilus was erect, Ostralopificus was never fully erect.",CHANDLER: Maybe he was nervous.,1,"SPEAKER: Whoa ostralopificus isn't supposed to be in that display. No, no, Homohabilus was erect, Ostralopificus was never fully erect."
"HOWARD: You know, joking, kidding around, hurting feelings. | SHELDON: Okay, my turn. 
Let me talk to him. | LEONARD: Go ahead. | SHELDON: 2311 North Los Robles Avenue, Pasadena, California to International Space Station.
Can you read me? Over. | HOWARD: (imitates walkie-talkie static) Yes, I read you, Sheldon. | SHELDON: Copy that. Over. (imitates walkie-talkie static) | LEONARD: What are you doing?",SHELDON: I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,0,"SPEAKER: You know, joking, kidding around, hurting feelings.
SPEAKER: Okay, my turn. Let me talk to him.
SPEAKER: Go ahead.
SPEAKER: 2311 North Los Robles Avenue, Pasadena, California to International Space Station. Can you read me? Over.
SPEAKER: (imitates walkie-talkie static) Yes, I read you, Sheldon.
SPEAKER: Copy that. Over. (imitates walkie-talkie static)
SPEAKER: What are you doing?"
"JOEY: Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor. | MONICA: Why, what's wrong with my bathroom floor?","JOEY: Nothing. It's just old and dingy, that's all.",0,"SPEAKER: Oh Monica, listen, I ah, I saw down at the hardware store, they got those designer tiles on sale. If you ever want to redo the bathroom floor.
SPEAKER: Why, what's wrong with my bathroom floor?"
"JOEY: When I had insurance I could get hit by a bus or catch on fire, it wouldn't matter. Now I got to be careful?",CHANDLER: I'm sorry man there is never a good time to have to .. Stop catching on fire.,1,"SPEAKER: When I had insurance I could get hit by a bus or catch on fire, it wouldn't matter. Now I got to be careful?"
"PERSON: What? | MONICA: Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else. And y'know what, I get excited about stupid stuff, like when I my","PERSON: Whoa, whoa, whoa.",0,"SPEAKER: What?
SPEAKER: Y'know, so I don't read as many important books as you do, and I don't write trick poems that seem to be about one thing but are actually about something else. And y'know what, I get excited about stupid stuff, like when I my"
JOEY: The wheel or pick a Google card.,"CHANDLER: Let me think! Let me think! Oh, I don't care.",1,SPEAKER: The wheel or pick a Google card.
PENNY: Hey Sheldon. | SHELDON: Hello Penny. | PENNY: Get anything good? | SHELDON: Just the latest copy of Applied Particle Physics quarterly.,"PENNY: Oh, you know, that is so weird that yours came and mine didn't.",1,"SPEAKER: Hey Sheldon.
SPEAKER: Hello Penny.
SPEAKER: Get anything good?
SPEAKER: Just the latest copy of Applied Particle Physics quarterly."
"JOEY: Hey. What, what are you doing here? | PHOEBE: Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh...","JOEY: Look now, Phoebe remember, hey, their just fulfilling their Christmas....",0,"SPEAKER: Hey. What, what are you doing here?
SPEAKER: Well, I-I thought a lot about what you said, and um, I realilized duh, all right maybe I was a little judgmental. Yeah, oh, but oh..."
"CHANDLER: So Ross, how was the date the other night?",CHANDLER: Did you tell her about the magical night that starts with the flush of every toilet?,1,"SPEAKER: So Ross, how was the date the other night?"
"PERSON: This will be your phone. | JOEY: That's great. But uh, I'm not really expecting a lot of calls. | PERSON: No you answer it and take pledges.",JOEY: But I'm the host!,0,"SPEAKER: This will be your phone.
SPEAKER: That's great. But uh, I'm not really expecting a lot of calls.
SPEAKER: No you answer it and take pledges."
"PERSON: Mr. and Mrs. Wolowitz? | PERSON: As far as I can tell, your bag arrived in Los Angeles. | BERNADETTE: So, where is it?","PERSON: I don't know, perhaps somebody took it off the carousel by mistake?",0,"SPEAKER: Mr. and Mrs. Wolowitz?
SPEAKER: As far as I can tell, your bag arrived in Los Angeles.
SPEAKER: So, where is it?"
"DOROTHY: She is miserable. | ROSE: Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?",DOROTHY: No itÕs the rose in the kitchen thing.,1,"SPEAKER: She is miserable.
SPEAKER: Just to keep me upto speed Dorothy, it is this negligent arson that prospect of spending the rest of her wiening years in jail thing right?"
"ROSS: Man, I sure miss Julie",CHANDLER: Spanish midgets wrestling Julie! Okay yes I see how they got there.,1,"SPEAKER: Man, I sure miss Julie"
"LEONARD: The surf and turf sounds good.
See if they corn on the cob. | BERNADETTE: Guys!
We're trying to get him out of here, not you in. | RAJ: You're wasting your time.
Just please, leave me alone. | HOWARD: Now what? | LEONARD: I don't know.",BERNADETTE: We could go to Red Lobster and talk about it. We're all thinking it. I just had the decency to wait for him to leave.,0,"SPEAKER: The surf and turf sounds good. See if they corn on the cob.
SPEAKER: Guys! We're trying to get him out of here, not you in.
SPEAKER: You're wasting your time. Just please, leave me alone.
SPEAKER: Now what?
SPEAKER: I don't know."
MONICA: Oh wait! Stop! Stop! Stop! | CHANDLER: Oh I'm sorry! Do you need a break? | MONICA: My boots in tan! Hey! Can you get a little closer so I can see the price?,CHANDLER: I can see it from right here. It'll cost you one husband.,1,"SPEAKER: Oh wait! Stop! Stop! Stop!
SPEAKER: Oh I'm sorry! Do you need a break?
SPEAKER: My boots in tan! Hey! Can you get a little closer so I can see the price?"
"ROSS: This would be the place where you explain the hat | JOEY: Oh, Okay. This is called the top hat? | ROSS: And why are you wearing this? Is it top hat? | JOEY: Oh , yeah. There's this play right. And I am up for the part of this real cool like suave, international guy. A real close horse. So I figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff.",CHANDLER: And you are gonna make them all disappear.,1,"SPEAKER: This would be the place where you explain the hat
SPEAKER: Oh, Okay. This is called the top hat?
SPEAKER: And why are you wearing this? Is it top hat?
SPEAKER: Oh , yeah. There's this play right. And I am up for the part of this real cool like suave, international guy. A real close horse. So I figured everyone in the audition is gonna be wearing this kind of, you now, ultra hip, high fashion stuff."
