context,text,label
"PERSON: On the other hand, no arousal. | LEONARD: None? | PERSON: None. | LEONARD: Thank you for your time. | PERSON: Thank you. | LEONARD: None at all?","HOWARD: Sheldon, if you were a robot, and I knew and you didn't...",0
"LEONARD: Do you really need the Honorary Justice League of American membership card? | SHELDON: It's been in every wallet I've owned since I was five. | LEONARD: Why? | SHELDON: It says, ""Keep this on your person at all times."" | SHELDON: It's right here under Batman's signature. | RAJ: and this is Leonard and Sheldon's apartment. | HOWARD: Guess whose parents just got broadband.","RAJ: Leonard, may I present, live from New Delhi, Dr. and Mrs. V. M. Koothrappali.",0
"SHELDON: but it was between you and the Museum of Natural History, and frankly, you don't have dinosaurs. | SHELDON: I'll miss you, too. Bye-bye. | SHELDON: Okay, I know you're texting about me and I'd really like you to stop. | RAJ: Oh, dear, I am rightly and truly screwed. | LEONARD: Hey, I thought you were finding new friends.","RAJ: I've got some feelers out. In the meantime, listen to this.",0
"SHELDON: When I was a little boy and got sick, which was most of the time, my mother would read it to me. | SHELDON: It's about an Indian princess who befriends a monkey who was mocked by all the other monkeys because he was different. | SHELDON: For some reason, I related to it quite strongly. | PENNY: I know the reason. | LEONARD: We all know the reason. | LEONARD: Sheldon, what are you getting at?",SHELDON: That woman looks exactly like the pictures of Princess Panchali in the book. How often does one see a beloved fictional character come to life?,0
HOWARD: I'm with you. I just have to make sure if I'm a synthetic human I'd still be Jewish. | HOWARD: I promised my mother. | RAJ: I suppose you could have your android penis circumcised. | RAJ: But that's something your rabbi would have to discuss with the manufacturer.,SHELDON: Not to mention you'd have to power down on saturdays.,0
"LEONARD: Because it's not a costume, it's a flight suit. | PENNY: Ok, alright, moving on. | PENNY: Oh, wow. A paisley shirt. | LEONARD: It goes with my corduroy suit. | PENNY: If you mean it should end up in the same place, then I agree. | PENNY: Is this your only tie?","LEONARD: Technically, yes. But, if you'll notice... It's reversible!",0
SHELDON: I want grilled cheese.,SHELDON: Do you think Penny will come here and take care of us?,0
"SHELDON: Or maybe she just doesn't want to talk. | RAJ: Look, I found an iPod! | HOWARD: It's smashed beyond repair. What are you gonna do with it?","RAJ: What else? Sell it on eBay as ""slightly used.""",0
"LEONARD: I'm sorry about all of Sheldon's interruptions.
He can be a bit of an eccentric. | PERSON: If by ""eccentric"" you mean passive-aggressive East Texas blowhole, I agree.",LEONARD: I think tonight was a very good start.,0
"PERSON1: That's enough. | PERSON1: Call me. | LEONARD: Right. | PENNY: Okay, good night. | PERSON2: What? | PENNY: Had a great time. Ciao.","SHELDON: I'm sorry, I am not going back to the Renaissance fair.",0
"SHELDON: Leonard, this is Tom. | LEONARD: Hi, Tom. Sheldon? | LEONARD: Didn't I explain to you about your little mistake in the cafeteria?",SHELDON: You were very clear. As was everyone else at the table.,0
"PENNY: Hey, guys, I need to use your TV. | SHELDON: What's wrong with your TV?",PENNY: I don't know. It just died. I'm getting a bunch of static.,0
"SHELDON: Who touched my… | HOWARD: Penny! Penny did it. | SHELDON: Why would you do that? | PENNY: I don't know. I was hungry?
What's the big deal?",SHELDON: The big deal is that nobody touches food on my plate.,0
"PERSON: So, we're all standing around looking at the post-op X ray and there it is, clear as day, right in the guy's chest cavity...one of my earrings. | LEONARD: Oh, my God, what did you do?","PERSON: What do you think I did? I discreetly slipped off the other earring, put it in my pocket and then got the hell out of there!",0
"SHELDON: it will establish you as the ""alpha"" male. | SHELDON: You see... when a female witnesses an exhibition of physical domination, she produces the hormone oxytocin. | SHELDON: If the two of you then engage in intercourse, this will create the biochemical reaction in the brain which lay people naively interpret as ""falling in love."" | LEONARD: Huh",LEONARD: Would it work if I just punched you in the face?,0
LEONARD: Can you open this for me? | RAJ: Can I see your stitches? | LEONARD: Sure.,RAJ: Answering the question once and for all why Wolowitz bailed out of medical school.,0
PERSON: What are you doing here? | SHELDON: Hang on. 130 over 80. It's a little high. | SHELDON: We can attribute that to the stress of sneaking past the security desk. | PERSON: Where did you get the stethoscope and the blood pressure cuff?,SHELDON: My aunt Marion gave them to me for my 12th birthday.,0
"HOWARD: Say what? | HOWARD: That's basically what I just said. | LEONARD: You brought your husband to work. You know the rules. | LEONARD: Mesa thinking yousa looking pretty sad now too, betcha, betcha. | PERSON: Leonard, it's 1:00. Weren't you going to show me your laboratory at 1:00?",LEONARD: There's no hurry. Tell them more about their secret love for each other.,0
"HOWARD: Unlike you, I can actually talk to women when I'm sober. | RAJ: You fail to take into account that even mute, I am foreign and exotic, while you, on the other hand, are frail and pasty. | HOWARD: You know the old saying, ""Pasty and frail never fail.""","LEONARD: Excuse me, but what about me? Why don't I get a shot?",0
PERSON: Thanks so much for helping me.,LEONARD: Thank you so much for giving me the opportunity to help.,0
"SHELDON: Or pick out his career for him without knowing his aptitude. Or pick out a new breakfast cereal without knowing his fiber requirements. | SHELDON: Or his feelings about little marshmallows. | PENNY: Spider-Man. Get him Spider-Man. | SHELDON: Amazing Spider-Man, Ultimate Spider-Man, Spectacular Spider-Man, The Marvelous Adventures of Spider-Man, Spider-Man 2099? | PENNY: You know this can go on all night.",LEONARD: You know this can go on all night. Why don't you just come with us?,0
"PENNY: Everybody's staring at me. | LEONARD: Don't worry, they're more scared of you than you are of them. | PENNY: Unlikely. | PENNY: Here, what about this one for my nephew? | SHELDON: A superb choice. | PENNY: Oh, great.",SHELDON: Provided he has already read and is familiar with the reestablishment of the DC multiverse.,0
"HOWARD: This thing has to hold up against a hearty potato-based diet. | LEONARD: I feel terrible | HOWARD: Maybe if you were helping, you'd feel better about yourself. | LEONARD: I deliberately tried to sabotage Stuart's date with Penny. | RAJ: Of course you feel terrible. You completely screwed up your karma.","SHELDON: You don't really believe in that superstition, do you?",0
"LEONARD: I don't think I can go to the North Pole. | SHELDON: I know you're concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low. | LEONARD: Yeah, that's very comforting. | SHELDON: Comforting is a part of leadership.
It's not a part I care for, but such is my burden.","LEONARD: Terrific, it's just that... I don't think Penny wants me to go.",0
"PENNY: What time is it? | LEONARD: It's 7:00 a.m. I'm sorry it's early, but we're leaving soon, and I needed to talk to you.",LEONARD: What did you mean when you said you were going to miss me?,0
"SHELDON: like Mrs. Riley' s chicken. | PENNY: What's Mrs. Riley's chicken? | SHELDON: A chicken that was owned by Mrs. Riley. | PENNY: Okay, forget the chicken. | SHELDON: Well, I wish I could. | PENNY: No, no. You may be right about me and Leonard. | SHELDON: Of course I'm right What are the odds I'd be wrong twice in one week?","PENNY: No, I mean, we can always go back to being friends.",0
"RAJ: I think we're fitting in quite nicely. | HOWARD: It'd help if you weren't drinking light beer. | RAJ: What's so gothic about vodka and cranberry juice? | HOWARD: Hello? It looks like blood. | HOWARD: Did you even read the ""Wiki how"" link I sent you on being Goth?","RAJ: No, I'm behind on my Wiki-reading. I'm kind of on a John Grisham kick right now.",0
"LEONARD: You'll never guess who they got to replace you at work. | SHELDON: Okay, I know what you're doing. | LEONARD: Really? | SHELDON: Yes, you're using chocolates as positive reinforcement for what you consider correct behaviour.
Very Good.","LEONARD: - Chocolate? - No, I don't want any chocolate!",0
"PERSON: So, what do you guys do?","HOWARD: Oh, you know, Goth stuff. Goth magazines, Goth music.",0
"SHELDON: Am I correct in assuming that your attempt to be accepted by Penny's peers is based on your desire to ensure your continuing mating privileges with her? | LEONARD: Well, I wouldn't put it exactly that way. | SHELDON: How would you put it? | LEONARD: Yeah, okay, like you said.",SHELDON: Seems like an awful lot of trouble to go through for intercourse.,0
"RAJ: We did it. We have the west coast feed of hbo. | HOWARD: Ooh,real sex. | RAJ: Big deal. Every time I watch that show, it's old women putting condoms on cucumbers. | LEONARD: All right,let's see what's on the east coast feed. | RAJ: Dune.","RAJ: Not a great movie, but look at that beautiful desert.",0
"HOWARD: Anything? | LEONARD: No. that was the last pudding cup. | HOWARD: No! What about slim jims | LEONARD: Thats what he used to eat his pudding, remember?",RAJ: Right. That was so good! Sweety and meaty at the same time.,0
"SHELDON: That's why Leonard does it. | PENNY: Okay, I just have one question. What exactly are sub-atomic particles? | SHELDON: A good question. | PENNY: Thank you. | SHELDON: And to answer it, we first must ask ourselves: ""What is physics?"" Oh, balls. It's a warm summer evening in ancient Greece.","HOWARD: Okay, I got a bone to pick with you.",0
"BERNADETTE: Should I give him another chance? | LEONARD: It's up to you. He didn't call your experiment stupid. | BERNADETTE: Come here, tushy face. | LEONARD: ""Tushy face. "" Raj, you should've seen Leonard's experiment.","BERNADETTE: Raj, you should've seen Leonard's experiment. The interference pattern was so cool when the electron beam was on.",0
"PERSON: Thank you for driving me back to my hotel. | PENNY: Oh,it's not a problem.","PERSON: I was going to ask Leonard to do it, but he seemed a bit emotionally unstable and you don't want someone like that operating heavy machinery.",0
SHELDON: My new computer came with Windows 7. | SHELDON: Windows 7 is much more use r- friendly than Windows Vista. | SHELDON: I don't like that.,LEONARD: Don't you think looking for a new city to live in is a bit of an overreaction?,0
"RAJ: That's a great idea. I'm going to get him to sign a Batman as well. | SHELDON: What is it about the word ""unique"" you don't understand? | HOWARD: Damn, paper cut. Nothing worse than a paper cut. | RAJ: Well, obviously you don't remember your circumcision. | SHELDON: There's Neosporin and Band-Aids in my top desk drawer.",HOWARD: Why don't you keep that stuff in the bathroom?,0
"PENNY: Hi. I'm Penny. This is my friend, Sheldon. | SHELDON: We're not friends at the moment. Depends on how this goes. | PENNY: Right, right. Anyway, Sheldon here is a huge fan of yours, and he was supposed to meet you the other day at the comic book store, but he kind of ended up in jail. | PERSON: I see. And you thought you'd just come over to my house uninvited? | SHELDON: You said we were invited.","PENNY: Oh, no, no, I said I'm inviting you to come with me to Stan Lee's house.",0
"RAJ: Oh, there it is: now that you don't have a girlfriend, you want to hang out with me again. | LEONARD: I never stopped hanging out with you. Oh, please, we all know I'm the friend you call when you have no other options. If we were the Justice League, I'd be Aquaman. | HOWARD: I wish you were Aquaman. Then I could send you to scoop my mom out of the old lady tank.","SHELDON: Excuse me, I'm thirsty, so I'm going to go to the refrigerator and get myself a refreshing beverage.",0
"SHELDON: Ah…I do so love beverages. | SHELDON: Now I think I'll take my after-dinner walk. | LEONARD: Since when do you take after-dinner walks? | HOWARD: Yeah, since when do you take walks?","SHELDON: I read a study online that walking after a meal not only aids in digestion, but increases serotonin, and you know me, if there's one thing I like more than a refreshing beverage, it's serotonin. Bye-bye.",0
"RAJ: I've missed you. | SHELDON: All right, say hello to your mother for me. | HOWARD: Okay. | SHELDON: What? | HOWARD: You said you were going for a walk. | SHELDON: I didn't say outside.","HOWARD: So what, you're just gonna walk up and down the stairs?",0
"LEONARD: And shake twice for Texas. | LEONARD: Something his mother taught him. | SHELDON: All right, Elizabeth, the bathroom is yours. The seat is down, and has been sanitized for your protection.","PERSON: That's very thoughtful, but I think I'll finish my coffee first.",0
"LEONARD: You never told me what happened between you and Bernadette. | HOWARD: I did a stupid thing. | LEONARD: Yeah, I guessed that.",HOWARD: It was the kind of thing that makes it kind of hard to face her now.,0
"SHELDON: and a super executive ant farm with glow-in-the-dark sand? | HOWARD: - What if he buys his own desk? | RAJ: Yeah, what if I buy my own desk? | SHELDON: - That's ridiculous. | RAJ: - Why? | SHELDON: Because… | RAJ: Yes? | SHELDON: It's my office.","SHELDON: All right, all right. He can buy his own desk.",0
HOWARD: Would you have opened the door if you knew it was me? | PENNY: Not since I found out the teddy bear you gave me had a webcam in it.,HOWARD: I just have a question. Does Bernadette ever talk about me?,0
"LEONARD: Right. | AMY: That's not true of all bars. Juice bars, for example. | SHELDON: Oh! Good point, Amy.
Yeah, building on your premise, Leonard could frequent sushi bars, salad bars, oyster bars, the Apple Genius Bar... What are you doing? | LEONARD: Keep going. I'm listening. | AMY: That was rude.",SHELDON: He does it all the time. He's a cornucopia of social awkwardness.,0
"PERSON: Yes.
I'm Special Agent Page, FBI. | SHELDON: You say you're Special Agent Page, FBI. | PERSON: Here's my I.D. | SHELDON: And here is my Justice League membership card. But that doesn't prove I know Batman.",PERSON: I just want to ask you a few questions about Howard Wolowitz.,0
"BERNADETTE: Besides, Penny and I are having a girls' night tonight. | AMY: Girls' night? What does that entail? | BERNADETTE: Oh, you know, girls get together, hang out, share girl talk. | AMY: I'm a girl. | BERNADETTE: Oh. Well, maybe you can join us. I'll ask Penny. | AMY: No need. Penny and I are very close. | LEONARD: You are?","AMY: Yes. In fact, our menses are synchronized. Penny. Bernadette tells me you're planning a girls' night.",0
"SHELDON: And here's where we are. The runts in a large litter.
unlikely to ever reach the nourishing teats of Indiana Jones. | LEONARD: So I guess it's a good thing we stopped for dinner. | RAJ: You know, guys, when facing disappointment, Eat, Pray, Love  teaches us | HOWARD: Oh, shut up.","AMY: ...so anyway, to make a long story short, turns out I have an unusually firm cervix.",0
"AMY: ""And Absolon hath kist hir nether ye, ""and Nicholas is scalded in the towte.
This tale is doon, and God save al the rowte."" | PENNY: What the hell was that?","AMY: Bernadette dared me to tell a dirty story. ""The Miller's Tale"" by Chaucer is the dirtiest story I know. It would have been hidden in sock drawers if people in the 14th century had worn socks.",0
"SHELDON: to bring us all with you to the year 7010 where we are transported to work at the thinkatorium by telepathically controlled flying dolphins? | LEONARD: No, Penny kissed me.",HOWARD: Is it possible that she was going for your cheek and you moved and she accidentally got lip? That happens with me and my mom all the time.,0
"PERSON: and pump it into his mom's Camry. | PENNY: Yeah, that's great. It's a funny story. Moving on. | PERSON: And Donnie was a rocket scientist compared to that boy who wanted to get beer pong into the olympics. | PERSON: What was his name, sweetheart? | PENNY: Curtis, and I'm pretty sure he was joking. | PERSON: I don't know. That petition looked real to me. | PENNY: Yeah, okay, I think this ends the ex-boyfriend portion of our evening.","PERSON: Well, I'm just glad you finally found yourself a keeper.",0
"SHELDON: I may have failed. | HOWARD: Okay, I guess we just go without a Wonder Woman. | PERSON: I don't want to go without Penny. | RAJ: Oh, great. No Superman, no Wonder Woman? All we've got is a skinny Flash, an Indian Aquaman, a nearsighted Green Lantern, and a teeny, tiny Dark Knight.","SHELDON: Obviously, we're no longer a Justice League. We have no choice but to switch to our Muppet Baby costumes.",0
"HOWARD: Why not ""World's Greatest Engineer""? | SHELDON: I'm sorry.
I typed that into the label maker, but I just couldn't press enter. Now down to business. | SHELDON: What would it take for you to abandon Leonard and join me in a rival company | SHELDON: Unless, of course, the mugs are sufficient, in which case, welcome aboard. | HOWARD: We're not quitting on Leonard.",SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?,0
"BERNADETTE: Who could get <i>all</i> the giant missiles she wants. | AMY: Are we talking about women wanting penises? Because I'd like to weigh in. | SHELDON: Dr. Koothrappali, would you care to join the conversation?","RAJ: Certainly. I'd like to raise two points. Number one, I think they <i>are</i> talking about penises. And number two, these mimosas are kicking my little brown ass.",0
"HOWARD: That's very nice of you, but I made other plans. | SHELDON: Well, just keep in mind that should you ever need a slightly apathetic tertiary friend, I stand at the ready. | PERSON: Hi, Howard. Hi, Sheldon. | SHELDON: Hello. Hey. | RAJ: Why are you holding hands? I forbid you to hold hands. | PERSON: Rajesh, you know Leonard and I spent the night together.","RAJ: Yeah, but you were just sleeping, because I forboded you to have sex.",0
"AMY: Your flaring nostrils indicate otherwise. | SHELDON: Cluck-cluck-cluck. | AMY: Sheldon, look at me.
I think it's time to face the fact that Leonard is the nucleus of your social group.
Where he goes, the group goes. | SHELDON: Leonard the nucleus? That makes no sense. | SHELDON: I'm the whimsical elf that everyone looks to for a good time.",AMY: I'm not saying that you're not fun. You're the most fun person I know.,0
"PERSON1: Baby, you're not that kind | PERSON1: Don't go breaking my heart | PERSON2: Anybody do ""Walking on Sunshine"" yet? | SHELDON: No | PERSON2: Dibs.","PERSON3: I'm sorry, Sheldon bought a loom and learned how to weave?",0
"HOWARD: Hey, have you told your parents you're dating this short glass of skim milk here? | PERSON: Uh... that's different.
First of all, we're not engaged; and second, Indian parents are very protective of their children. | HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.",SHELDON: I gargled with tequila and may have swallowed a teeny bit.,0
"BERNADETTE: What the hell is wrong with you?! | RAJ: Well...
You were always so nice to me, I thought maybe you liked me. | BERNADETTE: I'm nice to everyone! | RAJ: I'm sorry. | BERNADETTE: Damn right, you're sorry! | BERNADETTE: And you tell Howard there's never been anything between us! | RAJ: I will. Hey, Bernadette? | BERNADETTE: What?! | RAJ: Do you think I have a shot with Penny?",BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!,0
"SHELDON: What are you doing? | LEONARD: Oh, uh, Priya's calling in a few minutes on Skype, and we are gonna have a dinner date. | SHELDON: It's 8:00 in the morning in Mumbai. 
How can she have dinner? | LEONARD: Fine, whatever. 
Priya will be having breakfast.","SHELDON: All right, so technically it's not a dinner date. I suppose you could call it a, uh, dinfast date. But if you did, you'd open yourself to peer-based mocking, such as, ""Hey, Leonard, how was your dinfast with Priya last night?""",0
"RAJ: Your movies and your TV shows promised streets paved with beautiful blonde women with big bazongas. | HOWARD: Eat another pie, you'll have your own bazongas. | RAJ: That's cruel. | RAJ: You know it goes straight to my hips. | SHELDON: Gentlemen, please focus. | SHELDON: You're facing a fire-breathing dragon. | RAJ: I don't know if I want to play anymore.","SHELDON: Because you don't have a girlfriend? Well, good Lord, if that becomes a reason not to play Dungeons & Dragons, this game's in serious trouble.",0
"LEONARD: because you no longer wear underpants. | SHELDON: The dice giveth and the dice taketh away. | PENNY: Is Raj out with Emily again? | LEONARD: Yeah, every night for the last month. | PENNY: Wow, can't believe he has a girlfriend. | SHELDON: Me neither.",HOWARD: Here's some other fun news on the Raj/Emily front. He gave her a pair of diamond earrings and leased her a car.,0
"BERNADETTE: He can't go to space. | BERNADETTE: He's like a baby bird. | BERNADETTE: Do you know he once got an asthma attack from reading an old library book? | AMY: You're kidding. | PENNY: No, I was there that day. | PENNY: Sheldon threw his back out handing him that book.",BERNADETTE: I don't know what I'm going to do. I don't want to break up over this.,0
"RAJ: Three, sadly, are dead. | SHELDON: Mom, you remember Rajesh? | SHELDON: Rajesh, my mother. Of course. | RAJ: Mrs. Cooper. So nice to see you again. | PERSON: Well, it's so nice to see you, too. | PERSON: I thought it was our Indians that had the occasional alcohol problem.","LEONARD: We don't say that, either. I'll make you a list. Oh, that would be mighty white of you.",0
"PENNY: Now I'm going out tonight. Would it be crazy to ask you to look at the outfit I'm going to wear? | PERSON: Oh, not crazy at all.
And don't beat yourself up. | PERSON: When I was your age, you could have me for a car ride and a bottle of strawberry wine. | SHELDON: That will not be in this week's e-mail blast.","HOWARD: So, this spring, I get to go to the International Space Station. Oh, my word, a trip to the heavens.",0
"SHELDON: It is, isn't it? | SHELDON: (gasps) Oh, bother. | SHELDON: Isn't that just always the way? 
You go to staple something, and you're out of staples. | SHELDON: Gosh, I wish I'd known that earlier today when I was at Staples.",RAJ: You have a thing of paper clips right there.,0
"SHELDON: Oh, no! I can't! | BERNADETTE: Hurry! 
We're running out of time! | SHELDON: - Okay. | BERNADETTE: Just do it! | SHELDON: Oh, God!
One... two...
three! | HOWARD: Trick or treat, bubbeleh. | SHELDON: What?
(laughing)","SHELDON: No. You mean this was all a ruse? Oh, how could I be so stu...",0
"SHELDON: I don't think there's anything in this jewelry store that Amy would appreciate more than the humidifier we were just looking at at Sears. | PENNY: Oh, my God, now I know what I sound like to you when I say stupid stuff. | SHELDON: Ooh, a pocket watch. | PENNY: Okay, I don't think Amy wants a pocket watch.","SHELDON: No, but maybe she wants a man with a pocket watch.",0
"PENNY: That was a really nice dinner. | PENNY: I'm glad you asked me out again. | LEONARD: Me, too; I missed you. | PENNY: You see me all the time. | PENNY: You sure you just don't miss the sex?","LEONARD: Well, yeah, sex with you is pretty great. Have you ever tried it?",0
"PERSON1: (chimes) Wisten to me.
Not westauwant; westauwant. | PERSON2: (chimes) I don't know what you mean by ""not westauwant; westauwant."" | PERSON1: See? Total cwap.
You suck, Siwi. | RAJ: Hey, don't talk to her like that. 
She's a lady.","PERSON1: Well, that wady took high-wes pictures of my junk wast night for Cwaigswist.",0
"SHELDON: And I'm super smart, so it's probably true. | AMY: Hey, I've been training in the field of neurobiology for 12 years. | AMY: You've been here for three hours, and you've spent one of them in the bathroom. | SHELDON: I'm sorry! It takes me a while to get things going on an unfamiliar toilet. | AMY: Sheldon, I've given you the simplest things to do, and you haven't done one of them right.",SHELDON: Maybe that's because I'm not being challenged. It's the same reason Einstein failed math.,0
"AMY: The painting is a constant reminder that of the three of us, she is the least cool. | PENNY: Yeah, that's... that's what it is, so... | AMY: You have such a good heart. | PENNY: Yeah... I try. | AMY: Come on. | PENNY: Whoa, whoa, where are we going? | AMY: We're going to go put this painting back up in your apartment. | PENNY: Well, what about Bernadette?","AMY: Oh, screw her. She's just lucky we let her hang out with us.",0
"PENNY: You know, Sheldon, I used to cut my brother's hair. 
I could do it for you. | SHELDON: Penny, I know you mean well, offering the skills of the hill folk, but, um, | SHELDON: here in town, we don't churn our own butter, we don't make dresses out of gunny sacks, and, uh, we sure as shootin' don't get our hair cut by bottle-blonde... | LEONARD: Sheldon, be nice.","SHELDON: I'm sorry, it's the bad boy attitude that comes with this hair.",0
"RAJ: This man became my whole world. | PERSON: Yeah, nice speech, Francine. | RAJ: I'm not done, but thank you. | RAJ: I think back....","RAJ: ...to all the good times we had, like, uh, when we went camping and spent that night telling each other all our secrets. I told him I'm addicted to pedicures and he told me he lost his virginity to his cousin.",0
"HOWARD: and she makes me Froot Loops. | PERSON1: Go with gay story, people are more accepting of that. | PERSON2: Actually, Froot Loops just got married to a girl. | PERSON1: Congratulations. | HOWARD: Thanks, we decided to do it before the launch. | PERSON1: You and Mrs. Loops have a big wedding?","HOWARD: Not exactly. Listen, if you don't mind, I'm not really up for chatting. I'm just going to sit here quietly and let my life flash before my eyes.",0
"HOWARD: You know, joking, kidding around, hurting feelings. | SHELDON: Okay, my turn. 
Let me talk to him. | LEONARD: Go ahead. | SHELDON: 2311 North Los Robles Avenue, Pasadena, California to International Space Station.
Can you read me? Over. | HOWARD: (imitates walkie-talkie static) Yes, I read you, Sheldon. | SHELDON: Copy that. Over. (imitates walkie-talkie static) | LEONARD: What are you doing?",SHELDON: I am talking to a man in space. If you don't have the (walkie-talkie static) then he might as well be at the Coffee Bean over on Lake Street.,0
"SHELDON: There are some charts in the back where I kept track of shape, color and consistency. | PENNY: Disgusting. | LEONARD: No, what's disgusting is he's still keeping track. | PENNY: Why do you need all this stuff...? | LEONARD: No, no, no, no... Sorry! | SHELDON: I am glad you asked. | SHELDON: Yeah, are you familiar with the Higgs boson?","PENNY: Of course, it is... it's been in the news. And it's a very famous boson.",0
"SHELDON: This will interest you. And, Penny, feel free to paint your nails. | LEONARD: What do you got? | SHELDON: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. | SHELDON: Behold. | LEONARD: ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking.","SHELDON: The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.",0
"SHELDON: in town were starting to say I was a witch. | PERSON: Sheldon thinks the approach in this paper might change the way we calculate ferromagnetic hysteresis. | PENNY: Oh, it's about time. I hated the old way. | PENNY: Hi. I'm Penny. | PERSON: Alex.
Uh, do you work with Dr. Hofstadter? | PENNY: In a way.",PENNY: We've kind of been involved in a five-year experiment.,0
"PERSON: Uh, do you work with Dr. Hofstadter? | PENNY: In a way. | PENNY: We've kind of been involved in a five-year experiment. | PERSON: Oh. Well, you're lucky. He seems very talented.
And I'm sure a lot of people want to work with him. | PENNY: Well, a lot of people can't. | PENNY: Uh, hey. | LEONARD: Where are we going?",PENNY: My limbic system wants to take your pants off.,0
"SHELDON: or Leonard's gym membership. | RAJ: We're not kicking him out. 
Stuart and I have become good friends. | SHELDON: Okay, one vote for, one vote against.
Leonard, you're the tiebreaker. | LEONARD: I don't have a problem with Stuart.
Besides, he gives us a 20% discount at his comic book store. | SHELDON: Well, I don't sell my friendship that cheaply. | PERSON: I can go 30. | SHELDON: Welcome aboard, old chum.","RAJ: Okay, the NASA Web site says Howard's final descent has begun.",0
"RAJ: Oh, look at you.
You, you look like you grew. | HOWARD: Yeah.
The lack of gravity did decompress my spine, so I'm like an inch and a half taller. | HOWARD: I'm going to the DMV tomorrow to get my license changed before I shrink back. | RAJ: Oh, uh, come in, come in. | RAJ: Oh, I, uh, I didn't think I was going to get to see you until tomorrow.","HOWARD: Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist.",0
"HOWARD: Yeah, well, Bernadette's a little under the weather and my mom's kind of under my dentist. | RAJ: Wait, your, your mother is sleeping with your dentist? | HOWARD: Former dentist.
I need a new one now that I know where his hands have been. | RAJ: So you're wandering all around by yourself?
That's not the kind of hero's welcome an astronaut should come home to.","HOWARD: It's okay, you know, we space cowboys don't do what we do for glory and fame. We leave that to your rock stars and your athletes and your Howie Mandels.",0
"HOWARD: Wow, so you guys are like buds now? | RAJ: Oh, yeah, we hang out all the time. | PERSON: Plus, he doesn't have a girlfriend, I don't have a girlfriend. | RAJ: It's like we both had these holes in our lives, but now we fill each other's holes.",PERSON: that sounds a little funny to an American ear.,0
"HOWARD: Oh, hey, Stuart, I got you a little souvenir from my trip to space. | PERSON: Well, Howard, that's very nice of you. | LEONARD: Yeah, maybe. Open it first. | HOWARD: It's my official NASA portrait.","PERSON: ""To Stuart, your comic book store is out of this world. Just like the guy in this picture was.""",0
"SHELDON: What do you think? | AMY: Can I speak to you for a second? | SHELDON: I'll be right back. | SHELDON: Feel free to play with yourself. | AMY: I don't care for your friend, he's being rude to me. | AMY: You need to ask him to leave.","SHELDON: Amy, I can't just ask Wil Wheaton to leave. He's a minor celebrity. Once you explain who he is, many people recognize him.",0
"HOWARD: You are now the only woman in my life who I'll see naked in the bathroom. | BERNADETTE: I know this wasn't easy.
You doing okay? | HOWARD: Oh, I'm fine.
It's just her I'm worried about. | BERNADETTE: Aw, she'll be okay.
She's a grown woman. | HOWARD: I know. 
It's just ever since my dad left, I've felt responsible for her. | BERNADETTE: That's a lot for a kid to deal with.","HOWARD: She was just so sad all the time. Yeah, I was the only person who could cheer her up. Well, me and Ben and Jerry.",0
"SHELDON: There it is again.
Do you kiss your mother with that mouth? | SHELDON: Oh, well, I'm sorry for your loss.
- Oh! - Good night, sir. | SHELDON: Unbelievable.
He says Wolowitz deserves my spot because he's a high-profile asset to the university. | LEONARD: Well, he's not wrong.
Howard did go to the International Space Station.","SHELDON: Yeah, that was five weeks ago. How much longer is he gonna milk that cow?",0
"PENNY: Damn. | AMY: Well, at least when we do make love, Sheldon won't be thinking about his mother. | AMY: And yes, that is a cleverly veiled reference to Howard's lifelong obsession to crawl back into her spacious womb.","PENNY: Anyway, to this day, I still can't see a box of crayons without crossing my legs.",0
HOWARD: Do you really think you should be drinking right now? | RAJ: How else am I supposed to talk to the Human Resources lady? | HOWARD: I don't know. Seek professional help?,RAJ: I did. The guy at the liquor store said this stuff tastes great in coffee.,0
"SHELDON: What if we were to get in a car with a crazy person? | LEONARD: Look at us, Sheldon.
We're the crazy people. | SHELDON: Well, perhaps we should hold up a sign that assures passing motorists of our mental competence. | HOWARD: Good idea.
Why don't you get started on that?","LEONARD: Come on, let's just start walking. There's got to be a gas station or something nearby.",0
"RAJ: Here you go. | HOWARD: Great. Come on in. | RAJ: What, you don't say thank you? | HOWARD: It's my suitcase.
I lent it to you two years ago. | RAJ: Well, then, I should tell you I broke the wheel and the handle. | RAJ: So, is everyone from Bernadette's company going to Vegas?","HOWARD: No, just me, her and a couple of the big wigs. It's part of a bonus she got.",0
